feature,relevance
0,-0.3782383
1,-1.7683576
2,-2.0529206
3,2.2671032
4,-0.1803534
5,-1.1857579
6,-0.19545035
7,-3.436077
8,-2.096599
9,-3.4338603
10,0.9079132
11,-1.0451262
12,2.0111725
13,0.72794867
14,-2.8448894
15,0.2024028
16,-1.861005
17,-0.50367314
18,0.35047606
19,-1.7412543
20,1.6814499
21,0.31736526
22,-0.21724434
23,-3.3368514
24,-1.1957756
25,-1.9048451
26,2.0395918
27,2.9364445
28,0.0041388725
29,-3.6204283
30,-3.17042
31,1.8893658
32,-2.4805892
33,2.8308249
34,-3.4121993
35,1.7746723
36,-0.073563024
37,-1.382135
38,-1.3918355
39,-1.6220531
40,1.5271977
41,-1.9790617
42,0.05901753
43,-1.9022979
44,2.8492017
45,2.298133
46,0.5476607
47,-1.2310145
48,-1.7782999
49,1.052732
50,-1.1708561
51,-0.19451706
52,-1.6409924
53,2.1910188
54,1.1230477
55,0.34547463
56,1.8060336
57,-1.1789509
58,-1.1346163
59,1.734511
60,-0.04549554
61,0.9612025
62,-0.02552326
63,-0.22508785
64,-3.5010674
65,-0.45719624
66,-3.5042431
67,-2.997983
68,-2.2275894
69,2.860426
70,1.4669687
71,0.036834117
72,1.1732242
73,2.769051
74,-1.2732772
75,-3.282606
76,-0.0464028
77,1.8259822
78,-0.09029078
79,1.2565126
80,2.346414
81,1.7862918
82,-1.018944
83,0.8256306
84,0.49504685
85,0.48586813
86,1.2041643
87,1.8851192
88,-3.2102594
89,0.123962656
90,-2.0298235
91,-0.31342298
92,2.8313515
93,0.21346521
94,-2.032358
95,-1.6378876
96,-1.1644328
97,1.584652
98,0.48367912
99,0.40428686
