feature,relevance
0,-0.01231846
1,-1.2904061
2,-0.44183937
3,2.4127865
4,0.19809295
5,-0.773016
6,0.121640615
7,-2.8471816
8,-1.4971644
9,-2.790208
10,1.1428638
11,-0.6022515
12,2.1999328
13,0.9421042
14,-2.321449
15,0.5479786
16,-1.3543214
17,-0.14077254
18,1.5998728
19,-1.2575705
20,1.8915931
21,0.54594797
22,0.18882513
23,-2.7540882
24,-0.7579057
25,-1.349894
26,2.13628
27,3.8579214
28,0.3433158
29,-2.7752388
30,-2.3567994
31,2.0650585
32,-1.8515898
33,2.9718301
34,-2.8214452
35,1.9690863
36,0.20691736
37,-0.9028228
38,0.25300574
39,-1.0080464
40,1.7309128
41,-1.4648597
42,0.30591634
43,-1.3445333
44,2.9529316
45,2.388495
46,0.7567538
47,0.21431106
48,-1.3227218
49,1.2666007
50,-0.7330217
51,0.15757608
52,-1.0736097
53,2.2257364
54,1.2856559
55,0.56190133
56,2.0008223
57,-0.7079191
58,-0.6706355
59,2.9045632
60,0.30189767
61,1.1188415
62,1.2942278
63,0.031008406
64,-2.7919047
65,-0.05527344
66,-2.7083175
67,-2.4314656
68,-1.569005
69,2.9570074
70,1.6617639
71,0.284625
72,1.3191749
73,2.88038
74,0.22682847
75,-2.6130195
76,0.2613165
77,2.0386868
78,0.19768685
79,1.4469782
80,3.388417
81,1.9161255
82,-0.5406278
83,0.9751322
84,0.743207
85,0.78557825
86,1.433929
87,1.9447589
88,-2.4692552
89,0.37528962
90,-1.3740959
91,0.047955323
92,2.9438558
93,1.5762049
94,-1.4912449
95,-1.0569133
96,-0.73311806
97,1.7299685
98,0.69454473
99,0.71831244
