feature,relevance
0,0.0028016549
1,-0.12914781
2,-1.4494239
3,2.4061677
4,0.21107976
5,-0.7403377
6,0.14556843
7,-2.7706897
8,-1.4584262
9,-2.7106295
10,1.1454586
11,-0.5601641
12,2.1908855
13,0.94493085
14,-2.242766
15,0.55754423
16,-0.19525202
17,-0.12170039
18,0.5907896
19,-1.2236494
20,1.8873072
21,1.5764625
22,0.20698285
23,-2.685838
24,-0.72034574
25,-1.3206768
26,2.1298358
27,2.9421108
28,0.35005793
29,-2.6910605
30,-2.2937071
31,2.0588086
32,-1.8090416
33,2.9586904
34,-2.740297
35,2.8242502
36,0.22939844
37,-0.8642369
38,-0.7707875
39,-0.95661074
40,1.7301264
41,-0.29424918
42,0.3219585
43,-1.3143417
44,2.9414341
45,2.3806252
46,0.764791
47,-0.8066034
48,-1.2874714
49,1.2606251
50,-0.6938693
51,0.17750743
52,-1.0242372
53,2.2171006
54,2.233513
55,0.56530803
56,1.9969121
57,-0.6848765
58,-0.6352595
59,1.9334993
60,0.31314138
61,1.1184828
62,0.26693413
63,0.0474112
64,-2.7032797
65,-0.03573686
66,-2.6376371
67,-2.364885
68,-1.5166142
69,3.7127075
70,1.6543167
71,1.3470331
72,1.3164731
73,2.871006
74,-0.78996146
75,-2.5433588
76,0.27919927
77,2.030333
78,0.2086032
79,1.4455067
80,2.43526
81,1.9026315
82,-0.50739026
83,0.9798728
84,1.7587693
85,0.78965944
86,1.4310986
87,1.9406275
88,-2.3890638
89,0.3867447
90,-1.3077612
91,1.1272889
92,2.929164
93,0.5615722
94,-1.4370939
95,-1.0156894
96,-0.6895605
97,1.7205395
98,0.70386535
99,0.73095536
