feature,relevance
0,-0.17660536
1,-5.4205422
2,-1.7859691
3,2.325973
4,-0.14410049
5,-1.1075108
6,-0.13484809
7,-4.5559483
8,-2.1490571
9,-4.3288145
10,1.0023073
11,-1.1492417
12,2.143002
13,0.8002737
14,-3.8497133
15,0.31428233
16,-5.5018387
17,-0.36079904
18,0.47205922
19,-1.6703486
20,1.7764798
21,-3.2448444
22,-0.1075914
23,-4.319161
24,-1.3023264
25,-1.7757839
26,2.0412202
27,2.7903984
28,0.16978538
29,-4.4694104
30,-3.6780646
31,1.955822
32,-2.5270977
33,2.8880517
34,-4.5844374
35,-0.87098897
36,-0.06499451
37,-1.3089685
38,-1.0152212
39,-1.6207472
40,1.6129338
41,-5.5940504
42,0.009675443
43,-1.8313643
44,2.8884265
45,2.2871308
46,0.59843534
47,-1.0160971
48,-1.7949885
49,1.1527978
50,-1.1958036
51,-0.18992059
52,-1.8880776
53,2.1993918
54,-2.1633759
55,0.34995276
56,1.8722203
57,-1.0746299
58,-1.0387559
59,1.8007095
60,0.12000934
61,1.0016605
62,0.10678718
63,-0.17299259
64,-4.5609784
65,-0.35120398
66,-4.2964478
67,-3.6674097
68,-2.4209025
69,1.3911282
70,1.5767581
71,-3.6443741
72,1.1745005
73,2.7985368
74,-1.06481
75,-4.1932
76,0.111057535
77,1.92424
78,-0.05887858
79,1.3388795
80,2.3759034
81,1.832868
82,-0.84511966
83,0.86612
84,-3.0363603
85,0.5739249
86,1.35289
87,1.8879718
88,-4.071541
89,0.077109076
90,-2.3307652
91,-3.931197
92,2.8623147
93,0.42097002
94,-2.2835507
95,-1.6367242
96,-1.2490318
97,1.6590273
98,0.55764216
99,0.51236063
