feature,relevance
0,-0.1702172
1,-4.0164666
2,-1.7339681
3,2.3447127
4,-0.040689908
5,-1.0538872
6,-0.09873735
7,-3.7939188
8,-1.9528005
9,-3.6950798
10,1.0083052
11,-1.0053107
12,2.116279
13,0.78978586
14,-3.1974452
15,0.35863668
16,-4.080871
17,-0.3565072
18,0.46251473
19,-1.6130012
20,1.7930597
21,-1.9408697
22,-0.007621128
23,-3.6504169
24,-1.1416503
25,-1.6573508
26,2.0521824
27,2.8768125
28,0.1615409
29,-3.738649
30,-3.1108072
31,1.9821876
32,-2.3019662
33,2.9023669
34,-3.795951
35,0.10354346
36,-0.03579408
37,-1.2331666
38,-0.9673135
39,-1.4948801
40,1.639007
41,-4.1876454
42,0.09132635
43,-1.6624085
44,2.8901756
45,2.3115842
46,0.5781573
47,-1.0211788
48,-1.6848314
49,1.1507581
50,-1.1102513
51,-0.096469864
52,-1.6158088
53,2.147368
54,-0.9514556
55,0.36612996
56,1.918831
57,-0.9745689
58,-0.9784964
59,1.8512223
60,0.16216576
61,0.99753106
62,0.12796898
63,-0.1492305
64,-3.7678888
65,-0.27586064
66,-3.5998235
67,-3.1750202
68,-2.1534035
69,1.7090204
70,1.5538626
71,-2.26279
72,1.213242
73,2.819979
74,-1.0195615
75,-3.5186412
76,0.08296582
77,1.9572434
78,-0.020203047
79,1.3366294
80,2.3585436
81,1.8293636
82,-0.8249962
83,0.85409516
84,-1.6870879
85,0.6115149
86,1.3223858
87,1.855855
88,-3.3587186
89,0.16975765
90,-1.9952905
91,-2.538173
92,2.8702924
93,0.43189925
94,-2.074246
95,-1.4644125
96,-1.1604273
97,1.6434911
98,0.5509389
99,0.544171
