feature,relevance
0,-0.12435731
1,-2.6343088
2,-1.6188214
3,2.352817
4,0.024829341
5,-0.9461488
6,-0.034373477
7,-3.268928
8,-1.7412437
9,-3.1941898
10,1.0338812
11,-0.8505955
12,2.126599
13,0.8204335
14,-2.7251425
15,0.40419593
16,-2.6957526
17,-0.29064155
18,0.49024206
19,-1.460042
20,1.8072432
21,-0.67017704
22,0.04761202
23,-3.1584504
24,-0.9905308
25,-1.5225588
26,2.0630383
27,2.884632
28,0.20702797
29,-3.201244
30,-2.7035854
31,1.9932256
32,-2.0792089
33,2.9091127
34,-3.254819
35,1.0015347
36,0.03198761
37,-1.1005086
38,-0.9017581
39,-1.2872
40,1.6532309
41,-2.8125472
42,0.14827554
43,-1.5206296
44,2.896301
45,2.3208628
46,0.61731243
47,-0.94891447
48,-1.5248259
49,1.1704129
50,-0.9623055
51,-0.023047496
52,-1.3781458
53,2.156847
54,0.18258023
55,0.4114785
56,1.9301382
57,-0.8767725
58,-0.86058223
59,1.863297
60,0.19824146
61,1.0198904
62,0.1612551
63,-0.097790346
64,-3.223652
65,-0.20853895
66,-3.105431
67,-2.7765734
68,-1.874057
69,2.216417
70,1.5697243
71,-0.96150315
72,1.2312652
73,2.826168
74,-0.94303226
75,-3.0243092
76,0.1307899
77,1.96768
78,0.03844366
79,1.3551581
80,2.3686004
81,1.8401204
82,-0.72365224
83,0.8782326
84,-0.44712028
85,0.6494664
86,1.3409059
87,1.868259
88,-2.873048
89,0.2232161
90,-1.7024238
91,-1.219279
92,2.8773391
93,0.46009058
94,-1.7997779
95,-1.290294
96,-0.9932336
97,1.6553907
98,0.5831163
99,0.5847634
