position,examination
0,0.0
1,-0.89648056
2,-1.4487072
3,-1.8464214
4,-2.145711
5,-2.4272046
6,-2.6598606
7,-2.842907
8,-3.0416374
9,-3.1863792
10,-3.3266125
11,-3.4552555
12,-3.6070738
13,-3.6966825
14,-3.8378844
15,-3.9298105
16,-3.9561183
17,-4.054199
18,-4.1465073
19,-4.2273297
20,-4.3431873
21,-4.4012527
22,-4.4611306
23,-4.5158863
24,-4.5973415
