position,examination
0,0.0
1,-0.64188707
2,-0.9819895
3,-1.2485873
4,-1.4609799
5,-1.612426
6,-1.7673004
7,-1.8901558
8,-1.9864515
9,-2.0872042
10,-2.202393
11,-2.2552962
12,-2.3447258
13,-2.426681
14,-2.4686458
15,-2.5543332
16,-2.5949564
17,-2.662551
18,-2.6973314
19,-2.7626438
20,-2.784641
21,-2.810837
22,-2.8951247
23,-2.92137
24,-2.976104
