feature,relevance
0,2.9804265
1,4.762273
2,1.0868295
3,-0.9757059
4,0.74963427
5,-0.93156797
6,0.9809934
7,-1.2556106
8,0.49073708
9,0.4323429
10,-1.0464122
11,-2.7308931
12,-1.6771721
13,1.1040213
14,1.052426
15,-0.7160663
16,1.6878952
17,-0.9542397
18,2.197979
19,-2.5878437
20,1.8969198
21,2.864907
22,-0.05141694
23,4.883167
24,-0.12206017
25,-1.8285636
26,-0.839159
27,-0.41288483
28,2.3878117
29,-0.62924874
30,-1.600112
31,2.4858568
32,0.5519656
33,-0.7197489
34,-1.977995
35,-0.5170673
36,-0.51032704
37,0.9903872
38,-1.0190313
39,3.0034049
40,-0.14774072
41,1.2926122
42,-1.258973
43,-1.7280298
44,2.467685
45,-2.6547968
46,2.8877172
47,-2.1154835
48,-2.7092443
49,1.1272964
50,5.5881696
51,0.60694253
52,-0.5804533
53,-0.7668146
54,-1.3618318
55,0.46638048
56,1.2530273
57,-2.3813093
58,0.8331486
59,1.7013241
60,2.1632745
61,0.7066782
62,-1.045899
63,0.92454964
64,0.5763327
65,-2.423781
66,-2.38657
67,-2.7831461
68,3.7055218
69,0.5887698
70,3.034225
71,0.25973272
72,-1.1227968
73,-0.86882615
74,-0.87600654
75,-1.0177286
76,1.6886439
77,0.60267997
78,-2.0893643
79,-0.17205648
80,0.21217279
81,1.8457012
82,2.990288
83,-1.2930733
84,0.09386836
85,1.4997674
86,1.2448319
87,1.7696264
88,2.2746289
89,-0.85509616
90,-0.8394493
91,-1.023974
92,-2.5106218
93,-1.0173761
94,-1.6523066
95,4.8690214
96,3.0004194
97,-1.7323033
98,-1.0285336
99,0.17589001
