feature,relevance
0,2.8991823
1,1.8631747
2,1.0952811
3,-0.95135915
4,0.7342217
5,-0.9094833
6,0.93582624
7,-1.1658057
8,2.391225
9,0.4149465
10,-1.065964
11,-2.716232
12,-1.6516124
13,1.1063555
14,1.0237331
15,-0.71585
16,3.4331439
17,-0.9295777
18,-0.12211119
19,-2.5598855
20,1.8617928
21,2.7904227
22,-0.01923522
23,2.0403888
24,1.6884729
25,-1.8163874
26,-0.841817
27,-0.41086838
28,2.312809
29,-0.6640338
30,-1.6033666
31,0.06815134
32,2.3322825
33,-0.716513
34,-1.9555273
35,-0.45926064
36,-0.56040835
37,0.9994831
38,-0.9944338
39,2.9087987
40,-0.17282027
41,3.1981454
42,-1.2326332
43,-1.7178369
44,2.4131467
45,-2.6223245
46,0.38008118
47,-2.1027303
48,-2.6643267
49,1.1052641
50,2.5940456
51,2.493866
52,-0.5657537
53,-0.7880452
54,-1.350246
55,0.4577376
56,1.2529123
57,-2.3569806
58,0.8211955
59,1.654262
60,2.13691
61,0.66195136
62,-1.0245136
63,0.9117166
64,0.5688908
65,-2.4097102
66,-2.3740976
67,-2.7919111
68,1.0110123
69,2.4846327
70,4.5273066
71,0.23303023
72,-1.104208
73,-0.85917765
74,-0.86508965
75,-1.0326103
76,-0.4667017
77,0.58892816
78,-2.0557244
79,-0.19213219
80,0.19549426
81,1.8503301
82,2.9173431
83,-1.2979228
84,0.0287331
85,1.4794047
86,1.2244695
87,3.4145508
88,-0.113905445
89,-0.8601695
90,-0.8639735
91,-1.0158769
92,-2.5051033
93,-1.0206331
94,-1.6021156
95,1.9641662
96,2.8550663
97,-1.7459829
98,-1.0222808
99,2.070467
