feature,relevance
0,3.0092566
1,1.9553437
2,1.1675277
3,-1.1602284
4,0.85234755
5,-1.1861634
6,1.02891
7,-1.7041583
8,-2.9861863
9,0.51687735
10,-1.4792354
11,-3.8343627
12,-2.1805527
13,1.1927983
14,1.1637568
15,-0.93113536
16,-1.4466106
17,-1.0458324
18,-0.1670675
19,-3.5605206
20,1.9439521
21,2.8818493
22,-0.22432664
23,2.160417
24,-3.7378702
25,-2.6425416
26,-1.0985305
27,-0.497201
28,2.3640218
29,-0.84910625
30,-2.217729
31,0.17762688
32,-2.914891
33,-0.9609049
34,-2.8643618
35,-0.69409746
36,-0.8472036
37,1.049587
38,-1.2998322
39,2.890843
40,-0.10947298
41,-1.9411013
42,-1.5141218
43,-2.1025586
44,2.4441876
45,-3.6377394
46,0.41465235
47,-2.963194
48,-3.7654977
49,1.2238277
50,2.6721957
51,-2.8743148
52,-0.7649979
53,-0.9494865
54,-1.8731079
55,0.5438934
56,1.2862982
57,-3.4746764
58,0.906995
59,1.750062
60,2.2385015
61,0.7213457
62,-1.2723312
63,1.0207145
64,0.6245523
65,-3.491509
66,-3.1832054
67,-3.8893569
68,1.105948
69,-2.8509164
70,1.0357922
71,0.22500607
72,-1.5519164
73,-1.1012533
74,-1.0758916
75,-1.4109135
76,-0.457265
77,0.68482757
78,-3.1546874
79,-0.30397293
80,0.22900519
81,1.9074718
82,3.005696
83,-1.9044524
84,-0.0063242093
85,1.5857817
86,1.284022
87,-1.4555669
88,-0.029419139
89,-1.210948
90,-0.9807103
91,-1.2503848
92,-3.51979
93,-1.2268791
94,-2.1147976
95,2.0796032
96,2.8886614
97,-2.5830038
98,-1.2991037
99,-3.3387856
