feature,relevance
0,2.9665759
1,1.8397616
2,1.0960691
3,-0.90845704
4,3.574543
5,-0.88930315
6,1.0473676
7,-1.1301104
8,0.49113742
9,0.45772415
10,-0.93367493
11,-2.603217
12,-1.5325915
13,1.141096
14,3.8363583
15,-0.65091944
16,1.7108546
17,-0.907504
18,-0.17015822
19,-2.4809005
20,1.9011204
21,2.8774142
22,0.040711228
23,2.1306999
24,-0.1190965
25,-1.71146
26,-0.76299363
27,-0.32721096
28,4.9123163
29,-0.6088791
30,-1.4606341
31,0.10748367
32,0.58469516
33,-0.5949119
34,-1.7960382
35,-0.43429863
36,-0.4914305
37,1.0354762
38,-0.9290659
39,5.3616996
40,-0.14448291
41,1.2962087
42,-1.1557009
43,-1.6132826
44,4.9971685
45,-2.492955
46,0.3820997
47,-2.038356
48,-2.6055691
49,1.1460189
50,2.6426551
51,0.60909396
52,-0.4425021
53,-0.71143395
54,-1.2892376
55,0.45973447
56,1.2552377
57,-2.238492
58,0.8995446
59,4.404312
60,2.1603723
61,0.7220419
62,-0.9620046
63,3.7557747
64,0.6194782
65,-2.3235571
66,-2.2383454
67,-2.6137176
68,1.0077177
69,0.61136657
70,3.0632477
71,0.33245897
72,-0.9800828
73,-0.7948062
74,-0.81510705
75,-0.93516505
76,-0.38669863
77,3.37691
78,-1.9800822
79,-0.13252309
80,0.23876049
81,1.81848
82,2.9828207
83,-1.1778611
84,0.104692355
85,4.2462764
86,1.2688526
87,1.7544667
88,-0.042785745
89,-0.67353696
90,-0.7642856
91,-0.94577223
92,-2.352683
93,-0.9984685
94,-1.545261
95,2.004016
96,5.4246116
97,-1.5488884
98,-0.93934935
99,0.18040858
