feature,relevance
0,2.6498501
1,0.20877045
2,0.14766988
3,-2.746438
4,1.0988085
5,-2.3562243
6,-1.3056008
7,-6.331927
8,-2.6877809
9,-0.30232748
10,-2.4803212
11,-5.2378526
12,-1.5502635
13,0.39031753
14,1.4484581
15,-2.5997334
16,-1.5238665
17,-1.7535627
18,-2.073797
19,-7.5743155
20,1.5897439
21,1.9564706
22,-2.3554962
23,0.38819757
24,-3.4185462
25,-6.9809012
26,-2.0054154
27,-1.2892488
28,2.5335653
29,-2.2826207
30,-4.1410365
31,-1.6351186
32,-2.7844222
33,-2.6833754
34,-6.9904256
35,-1.6811503
36,-0.7536556
37,0.40234348
38,-1.8767908
39,3.0625994
40,-0.7847292
41,-1.8116077
42,-3.040562
43,-3.1185505
44,2.7523613
45,-5.1093526
46,-1.2778429
47,-2.1796665
48,-7.7728577
49,0.09207862
50,1.0670543
51,-2.5889256
52,-0.7800799
53,-2.0105877
54,-3.5930886
55,-0.26487514
56,-0.06604123
57,-7.217982
58,-0.92111105
59,1.9819959
60,1.3074051
61,-0.35994515
62,-1.7939028
63,1.3094636
64,-0.9957029
65,-7.445441
66,-2.669565
67,-5.074609
68,-0.6571862
69,-2.5095484
70,-0.14937073
71,0.17923781
72,-3.2343845
73,-2.167408
74,-1.7782954
75,-2.97106
76,-2.1885974
77,1.0942143
78,-7.470329
79,-0.9508441
80,-0.49245584
81,1.6249964
82,1.9775246
83,-6.789762
84,-1.8345416
85,1.7753648
86,-1.1637632
87,-1.5192274
88,-1.892578
89,-2.3173695
90,-2.164529
91,-1.6764084
92,-7.689803
93,-1.8495673
94,-1.7795744
95,0.19592562
96,2.9711692
97,-4.356548
98,-2.883343
99,-2.8847759
