feature,relevance
0,2.6787696
1,0.15841904
2,-0.26609203
3,-2.849047
4,5.126818
5,-2.5376348
6,-1.4567941
7,-6.5768657
8,-1.5959786
9,-0.6343194
10,-2.8363988
11,-5.254716
12,-2.0936978
13,0.13395755
14,5.2256513
15,-2.707573
16,-0.37356868
17,-2.192834
18,-2.236024
19,-7.9241934
20,1.6114695
21,1.8718696
22,-2.5063155
23,0.29499108
24,-2.3315492
25,-7.4796133
26,-2.3007414
27,-1.6324203
28,6.6828465
29,-3.0568058
30,-4.4212966
31,-1.7846293
32,-1.76106
33,-2.7700162
34,-7.462439
35,-1.9887694
36,-0.9116036
37,0.06074961
38,-2.0697203
39,6.93512
40,-0.9538207
41,-0.5450423
42,-2.8893347
43,-3.838705
44,6.673076
45,-5.243326
46,-1.5693275
47,-2.4908612
48,-7.8644342
49,-0.04422154
50,0.6171908
51,-1.5290465
52,-1.3618971
53,-2.0826616
54,-4.204284
55,-0.14986385
56,-0.12434794
57,-7.7512264
58,-1.1262546
59,5.8617973
60,1.279788
61,-0.6425667
62,-2.2255194
63,5.300662
64,-1.3982589
65,-7.4891624
66,-2.8281572
67,-5.684956
68,-0.88614696
69,-1.3672885
70,1.0717437
71,-0.4178473
72,-3.6138747
73,-2.1896448
74,-2.0975256
75,-3.2159114
76,-2.6434355
77,5.005605
78,-7.675985
79,-1.3808918
80,-0.98908323
81,1.5966653
82,1.8563609
83,-6.7780075
84,-2.280912
85,5.661741
86,-1.3544047
87,-0.3883973
88,-2.063003
89,-2.4572024
90,-2.3828516
91,-2.0059595
92,-8.124249
93,-1.5455607
94,-1.9924629
95,-0.20773847
96,7.1015234
97,-4.3767924
98,-3.244625
99,-1.8891131
