feature,relevance
0,2.640625
1,0.09554577
2,0.0414472
3,-2.8496358
4,2.3007338
5,-2.4526517
6,-1.413673
7,-6.384288
8,-1.3882672
9,-0.41360593
10,-2.5738332
11,-5.308653
12,-1.6412663
13,0.28797978
14,2.6434293
15,-2.6965172
16,-0.24356435
17,-1.8694195
18,-2.1818025
19,-7.604804
20,1.533111
21,1.9101356
22,-2.4463422
23,0.26816392
24,-2.121802
25,-7.0240054
26,-2.1150382
27,-1.3954366
28,3.7196639
29,-2.3792112
30,-4.210481
31,-1.7515376
32,-1.4847631
33,-2.7811058
34,-7.026965
35,-1.7852496
36,-0.8474219
37,0.33569145
38,-1.9757887
39,4.2514353
40,-0.91344786
41,-0.50610054
42,-3.1458619
43,-3.2176778
44,3.9391763
45,-5.1769466
46,-1.3826579
47,-2.280848
48,-7.7990313
49,-0.035632066
50,0.9876447
51,-1.2718164
52,-0.8983917
53,-2.1306183
54,-3.6883757
55,-0.3647337
56,-0.16492108
57,-7.252441
58,-1.0288726
59,3.1707976
60,1.2239145
61,-0.45843428
62,-1.9089655
63,2.5020802
64,-1.118913
65,-7.479262
66,-2.771046
67,-5.139776
68,-0.75517666
69,-1.2052687
70,1.0887944
71,0.071946815
72,-3.322841
73,-2.2601073
74,-1.8918993
75,-3.0604672
76,-2.292692
77,2.2841027
78,-7.514884
79,-1.0659553
80,-0.5881932
81,1.5727259
82,1.9564286
83,-6.831722
84,-1.9529628
85,2.9600852
86,-1.2758533
87,-0.2012497
88,-2.00017
89,-2.4137225
90,-2.2544563
91,-1.7720209
92,-7.7180104
93,-1.950337
94,-1.8876538
95,0.07335423
96,4.1565566
97,-4.434131
98,-2.972551
99,-1.589552
