feature,relevance
0,2.3102818
1,3.7681491
2,-0.37902167
3,-3.1553066
4,0.8290862
5,-2.6692216
6,-1.5624524
7,-6.615082
8,-1.5206525
9,-0.6393047
10,-2.8775365
11,-5.465356
12,-2.1341312
13,0.12917858
14,1.0420295
15,-2.7916598
16,-0.5628889
17,-1.9998564
18,1.8497709
19,-8.116874
20,1.3453671
21,1.7781105
22,-2.6272562
23,3.8402417
24,-2.223239
25,-7.4740067
26,-2.4420347
27,-1.7213434
28,2.4851224
29,-2.7923083
30,-4.5869303
31,2.13458
32,-1.638039
33,-2.7889602
34,-7.597408
35,-2.0592563
36,-1.1134993
37,-0.0020552687
38,-2.1457732
39,3.063973
40,-1.1952456
41,-0.5732744
42,-3.2699783
43,-3.0662103
44,2.4265687
45,-5.227711
46,2.3656144
47,-2.6285794
48,-8.258703
49,-0.29347745
50,4.3715243
51,-1.5158144
52,-1.0487018
53,-2.2460105
54,-3.9915326
55,-0.41546878
56,-0.47928265
57,-7.849903
58,-1.2978052
59,1.8074278
60,1.0469865
61,-1.0048414
62,-2.2008326
63,0.79343593
64,-1.3688159
65,-7.705261
66,-3.1603243
67,-5.78493
68,2.8750474
69,-1.498057
70,0.78961265
71,-0.35027692
72,-3.8171275
73,-2.480209
74,-1.7962856
75,-3.1792295
76,1.6059577
77,0.47120413
78,-7.9207306
79,-1.464667
80,-1.0531707
81,1.2383697
82,1.6244315
83,-6.898917
84,-2.234936
85,1.5116075
86,-1.4523325
87,-0.59774584
88,1.8674873
89,-2.6737397
90,-2.6114743
91,-2.176184
92,-8.074076
93,-2.0206716
94,-1.9399341
95,3.7479448
96,2.8271282
97,-4.4195833
98,-3.1159909
99,-2.0866473
