position,examination
0,0.0
1,-0.6853279
2,-1.0896232
3,-1.3838284
4,-1.5904632
5,-1.7878914
6,-1.9329727
7,-2.0682728
8,-2.1970677
9,-2.2822924
10,-2.3544657
11,-2.4742932
12,-2.540064
13,-2.6186833
14,-2.6992822
15,-2.7637398
16,-2.8167832
17,-2.8730485
18,-2.9363558
19,-2.9563446
20,-3.0121746
21,-3.0870094
22,-3.11343
23,-3.1669421
24,-3.230454
