position,examination
0,0.0
1,-0.6867211
2,-1.1004152
3,-1.3566958
4,-1.6023886
5,-1.7687379
6,-1.9385264
7,-2.051155
8,-2.1934574
9,-2.2703185
10,-2.4094386
11,-2.4740806
12,-2.562895
13,-2.6240783
14,-2.6760774
15,-2.781329
16,-2.802935
17,-2.8786736
18,-2.909491
19,-2.959913
20,-3.033251
21,-3.100658
22,-3.093179
23,-3.1574647
24,-3.2035093
