position,examination
0,0.36930206
1,1.4929279
2,-0.7136629
3,-0.7535905
4,-0.89733773
5,-0.9785166
6,-1.0705743
7,-1.1777947
8,-1.3214867
9,2.6732974
10,-1.4697741
11,-1.4632165
12,-1.7479843
13,-0.909234
14,-2.3430336
15,-0.6160913
16,1.6917375
17,-0.36581883
18,0.76875705
19,0.19357522
