relevance,label,feature_0,feature_1,examination_0
-6.101574420928955,0.9219315291953976,0.0,1.7480164766311646,3.0
-6.129237174987793,0.8953307105885449,0.0,1.7622963190078735,3.0
-7.0772480964660645,0.09312619946382933,0.0,2.2766106128692627,3.0
-6.4628190994262695,0.5887751577708686,0.0,1.9380075931549072,3.0
-5.825051784515381,1.1976559701071912,0.0,1.608016848564148,3.0
-6.8480730056762695,0.2675073809373189,0.0,2.1482093334198,3.0
-5.336893558502197,1.7131763785297232,0.0,1.3802008628845215,3.0
-5.121580600738525,1.8968716421792826,0.0,1.3080354928970337,3.0
-4.517255783081055,2.378557795439511,0.0,1.1367427110671997,3.0
-4.225223064422607,2.6147041800410835,0.0,1.0603910684585571,3.0
-6.220492839813232,0.8088603436835182,0.0,1.8097302913665771,3.0
-6.246624946594238,0.7844617594843213,0.0,1.8234034776687622,3.0
-7.127180576324463,0.05680357358913656,0.0,2.3049023151397705,3.0
-7.173369884490967,0.0237388786174662,0.0,2.331172466278076,3.0
-7.268956661224365,0.0,0.0,2.385831832885742,3.0
-6.404585361480713,0.6403968406451832,0.0,1.906887173652649,3.0
-6.889099597930908,0.23536840351776211,0.0,2.171017646789551,3.0
-6.858342170715332,0.25942505815715616,0.0,2.1539111137390137,3.0
-6.567718982696533,0.49781695350429783,0.0,1.9945098161697388,3.0
-2.8500614166259766,3.555408408374245,0.0,0.7775343060493469,3.0
-6.289693355560303,0.7445978295483544,0.0,1.8460266590118408,3.0
-7.200875282287598,0.0042950161352221655,0.0,2.346860408782959,3.0
-7.2378129959106445,0.0,0.0,2.3679795265197754,3.0
-7.238188743591309,0.0,0.0,2.368194818496704,3.0
-6.317481517791748,0.7191101763040285,0.0,1.860679030418396,3.0
-6.911064624786377,0.21832671873056472,0.0,2.183260917663574,3.0
-5.309065341949463,1.7404904985699745,0.0,1.3691990375518799,3.0
-3.8969783782958984,2.8715217164460123,0.0,0.9814040660858154,3.0
-2.2156713008880615,3.9577124293280126,0.0,0.17260786890983582,3.0
-3.224132537841797,3.318701240053215,0.0,0.8489108681678772,3.0
-6.095073699951172,0.9282082838077176,0.0,1.744667887687683,3.0
-7.140549182891846,0.047180956115095825,0.0,2.312495708465576,3.0
-7.20472526550293,0.0015887261102708037,0.0,2.3490583896636963,3.0
-7.266598224639893,0.0,0.0,2.3844783306121826,3.0
-6.340610980987549,0.698032437675156,0.0,1.8729091882705688,3.0
-6.965654373168945,0.1764702708097901,0.0,2.2137866020202637,3.0
-5.799597263336182,1.2239165976328112,0.0,1.5953998565673828,3.0
-4.629121780395508,2.2879155880401125,0.0,1.1672362089157104,3.0
-4.327043533325195,2.532702999907077,0.0,1.086438536643982,3.0
-2.223775625228882,4.0,0.0,0.4345059394836426,3.0
-6.130200386047363,0.8944084072993348,0.0,1.762794017791748,3.0
-5.976073741912842,1.0448694824047278,0.0,1.683840036392212,3.0
-6.251915454864502,0.7795408780477989,0.0,1.8261770009994507,3.0
-6.376884937286377,0.6652336643935872,0.0,1.8921476602554321,3.0
-6.406034469604492,0.6391026983429803,0.0,1.9076592922210693,3.0
-6.600434303283691,0.4699824165130472,0.0,2.0122461318969727,3.0
-6.6198883056640625,0.4535509765419688,0.0,2.0228183269500732,3.0
-4.684264183044434,2.2433651528799525,0.0,1.182493805885315,3.0
-3.970803737640381,2.8150088949327805,0.0,0.9984972476959229,3.0
-2.2255356311798096,4.0,0.0,0.4871065020561218,3.0
-6.189838886260986,0.8376883789901777,0.0,1.7937408685684204,3.0
-7.122887134552002,0.059903260685614655,0.0,2.3024652004241943,3.0
-7.245255470275879,0.0,0.0,2.372241735458374,3.0
-7.0098137855529785,0.14313244889412255,0.0,2.238579750061035,3.0
-6.8924760818481445,0.23274184817893812,0.0,2.1728978157043457,3.0
-6.888279438018799,0.2360067456890963,0.0,2.1705610752105713,3.0
-6.762355804443359,0.33594738279183484,0.0,2.10081148147583,3.0
-6.7095489501953125,0.3789770959671263,0.0,2.0717873573303223,3.0
-5.543774127960205,1.494794757885382,0.0,1.4718295335769653,3.0
-3.3214426040649414,3.2592788629844525,0.0,0.8664700388908386,3.0
-6.138670444488525,0.8863012117471637,0.0,1.7671763896942139,3.0
-7.035342693328857,0.1240724003724206,0.0,2.25295352935791,3.0
-6.380992412567139,0.6615385749895025,0.0,1.8943310976028442,3.0
-6.391371250152588,0.6522214415881871,0.0,1.8998512029647827,3.0
-6.613625526428223,0.45883097465761524,0.0,2.0194127559661865,3.0
-5.504537105560303,1.5370358312297947,0.0,1.453579068183899,3.0
-4.975679874420166,2.0106023248680533,0.0,1.2653971910476685,3.0
-3.8721964359283447,2.890257698187973,0.0,0.9757665395736694,3.0
-3.635953664779663,3.0601539340859536,0.0,0.9251711964607239,3.0
-2.218911647796631,4.0,0.0,0.27884310483932495,3.0
-7.12410306930542,0.059025439247659246,0.0,2.303154945373535,3.0
-7.2225236892700195,0.0,0.0,2.3592300415039062,3.0
-7.276872158050537,0.0,0.0,2.390376091003418,3.0
-5.774796009063721,1.2496383532755804,0.0,1.583155632019043,3.0
-5.596297740936279,1.4383565086909855,0.0,1.4966274499893188,3.0
-4.262842178344727,2.584480234572725,0.0,1.0699384212493896,3.0
-2.2146801948547363,3.9288348426687674,0.0,0.13950103521347046,3.0
-3.5943210124969482,3.0880491663576133,0.0,0.9169305562973022,3.0
-3.411043643951416,3.2043734716038923,0.0,0.8826512098312378,3.0
-2.2211413383483887,4.0,0.0,0.3509385585784912,3.0
-6.181895732879639,0.8451937197687301,0.0,1.7896071672439575,3.0
-6.214499473571777,0.814480779873933,0.0,1.8065989017486572,3.0
-6.298513412475586,0.7364878830658812,0.0,1.8506728410720825,3.0
-5.86025857925415,1.1615733405775008,0.0,1.6255474090576172,3.0
-6.515011310577393,0.5431943073902089,0.0,1.9660488367080688,3.0
-5.80103063583374,1.2224332500359247,0.0,1.596109390258789,3.0
-6.698970794677734,0.3876769549360881,0.0,2.0659890174865723,3.0
-5.656596660614014,1.3739675891899883,0.0,1.5255126953125,3.0
-4.8098859786987305,2.142364067765045,0.0,1.2177869081497192,3.0
-4.6611008644104,2.2620653492184344,0.0,1.1760669946670532,3.0
-7.206963539123535,1.6994596993422698e-05,0.0,2.3503365516662598,3.0
-6.997961521148682,0.15203527879432194,0.0,2.2319159507751465,3.0
-6.359080791473389,0.6812924340796884,0.0,1.8826963901519775,3.0
-6.362778186798096,0.677951492410023,0.0,1.884657621383667,3.0
-6.512644290924072,0.5452477916682302,0.0,1.9647738933563232,3.0
-6.591818332672119,0.4772888493856176,0.0,2.0075695514678955,3.0
-5.694704532623291,1.333585775149661,0.0,1.5439602136611938,3.0
-5.502255916595459,1.5394898325037047,0.0,1.4525268077850342,3.0
-4.701069355010986,2.2298112009969073,0.0,1.187172532081604,3.0
-3.6642675399780273,3.040777444471231,0.0,0.930903434753418,3.0
-6.135135173797607,0.889682455208305,0.0,1.7653470039367676,3.0
-6.145124912261963,0.8801347142273469,0.0,1.7705187797546387,3.0
-6.186865329742432,0.8404967701064371,0.0,1.7921926975250244,3.0
-6.2315144538879395,0.7985503066993103,0.0,1.8154922723770142,3.0
-7.090152263641357,0.0836813452949576,0.0,2.28391170501709,3.0
-6.290683269500732,0.7436874274967868,0.0,1.8465474843978882,3.0
-7.263881683349609,0.0,0.0,2.382920026779175,3.0
-6.496843338012695,0.5589895561785124,0.0,1.9562705755233765,3.0
-6.611963748931885,0.4602328840113596,0.0,2.018509864807129,3.0
-4.520346164703369,2.376050754190712,0.0,1.1375765800476074,3.0
-5.980350017547607,1.0406197215211441,0.0,1.6860100030899048,3.0
-6.230830192565918,0.7991898670398184,0.0,1.8151341676712036,3.0
-7.1560468673706055,0.03607954464677802,0.0,2.3213086128234863,3.0
-7.182300567626953,0.017406820275457275,0.0,2.336261510848999,3.0
-7.034764766693115,0.1245020991689925,0.0,2.2526278495788574,3.0
-6.88596248626709,0.23781187318122907,0.0,2.1692707538604736,3.0
-5.220368385314941,1.8201673093619835,0.0,1.3376554250717163,3.0
-3.299940824508667,3.2724128755906916,0.0,0.862594485282898,3.0
-3.09710955619812,3.398192606626273,0.0,0.8252713680267334,3.0
-2.2245306968688965,4.0,0.0,0.45786774158477783,3.0
-7.14626932144165,0.043075828924298586,0.0,2.3157479763031006,3.0
-7.103200435638428,0.07417202140871411,0.0,2.291301727294922,3.0
-7.03871488571167,0.12156697995127683,0.0,2.2548539638519287,3.0
-5.90505838394165,1.116064100438546,0.0,1.6479852199554443,3.0
-6.521031856536865,0.5379790931940813,0.0,1.9692918062210083,3.0
-6.814643383026123,0.29399098389680606,0.0,2.129683017730713,3.0
-5.623611927032471,1.4091238219947708,0.0,1.5096617937088013,3.0
-4.100210666656494,2.7141919100633474,0.0,1.0293693542480469,3.0
-2.212580680847168,3.8953858847918585,0.0,0.06812582910060883,3.0
-2.225153923034668,4.0,0.0,0.4763583540916443,3.0
-6.111576080322266,0.9122920233799706,0.0,1.7531745433807373,3.0
-7.115946292877197,0.06492374176424977,0.0,2.2985270023345947,3.0
-7.086242198944092,0.08653918915860186,0.0,2.28169846534729,3.0
-6.9272379875183105,0.2058519364377259,0.0,2.1922903060913086,3.0
-6.430765151977539,0.6170894614876837,0.0,1.92085599899292,3.0
-5.700756549835205,1.3271970453238768,0.0,1.5469026565551758,3.0
-4.739903450012207,2.1985368196079884,0.0,1.1980352401733398,3.0
-4.6146063804626465,2.299659442813332,0.0,1.1632444858551025,3.0
-2.7631752490997314,3.6106899000054917,0.0,0.7602449655532837,3.0
-2.2791032791137695,4.0,0.0,0.6059539318084717,3.0
-6.075821399688721,0.9468565956538672,0.0,1.7347657680511475,3.0
-6.184399127960205,0.8428274000901328,0.0,1.7909091711044312,3.0
-6.216038703918457,0.8130359866150961,0.0,1.8074032068252563,3.0
-7.102504253387451,0.0746784787168109,0.0,2.290907144546509,3.0
-7.205142974853516,0.0012954346121265966,0.0,2.349296808242798,3.0
-7.028504848480225,0.1291631651323457,0.0,2.2490999698638916,3.0
-6.980346202850342,0.16532666497549986,0.0,2.2220256328582764,3.0
-6.5578083992004395,0.5062989810374233,0.0,1.9891475439071655,3.0
-6.690786361694336,0.394425979785636,0.0,2.061506748199463,3.0
-5.498394012451172,1.5436451679148422,0.0,1.450747013092041,3.0
-6.106464385986328,0.9172146567510401,0.0,1.7505381107330322,3.0
-7.149356842041016,0.0408643520009076,0.0,2.3175032138824463,3.0
-7.043673038482666,0.11788623160239871,0.0,2.25765061378479,3.0
