position,examination
0,0.0
1,-0.6742058
2,-1.1047843
3,-1.4284108
4,-1.676422
5,-1.8326172
6,-1.9941744
7,-2.1447387
8,-2.2650008
9,-2.3767974
10,-2.5016177
11,-2.5838475
12,-2.6777494
13,-2.7357628
14,-2.8106036
15,-2.8661497
16,-2.9804077
17,-2.984099
18,-3.0992117
19,-3.1360614
20,-3.163924
21,-3.2441206
22,-3.2846851
23,-3.3483248
24,-3.368846
