relevance,label,feature_0,feature_1,examination_0
-4.0232672691345215,0.9202484432985547,0.0,1.731867790222168,0.0
-4.176441669464111,0.7707956793660602,0.0,1.8134883642196655,0.0
-5.10772180557251,0.0,0.0,2.3348004817962646,0.0
-4.955376148223877,0.10403436798621639,0.0,2.2469561100006104,0.0
-3.826214075088501,1.121324714031317,0.0,1.6290444135665894,0.0
-4.420482158660889,0.5451789179749847,0.0,1.9461958408355713,0.0
-4.733952045440674,0.2777760471078888,0.0,2.1209311485290527,0.0
-2.7453176975250244,2.283116022516464,0.0,1.1556540727615356,0.0
-1.340620994567871,3.7108735794766994,0.0,0.7123124003410339,0.0
-1.2627363204956055,3.78770254420395,0.0,0.6851149797439575,0.0
-4.180050373077393,0.767348380839905,0.0,1.8154271841049194,0.0
-5.140442371368408,0.0,0.0,2.3537819385528564,0.0
-4.289306163787842,0.6645470729716472,0.0,1.8744754791259766,0.0
-4.904329776763916,0.1429728194942389,0.0,2.217724084854126,0.0
-4.846482753753662,0.18790843171107863,0.0,2.1847245693206787,0.0
-3.7654945850372314,1.185239449602565,0.0,1.5979117155075073,0.0
-4.5725531578063965,0.4123225164275171,0.0,2.030395746231079,0.0
-3.040523052215576,1.9835901563235725,0.0,1.2615528106689453,0.0
-2.836627960205078,2.1903341124319633,0.0,1.1875079870224,0.0
-1.2724467515945435,3.7788645656925643,0.0,0.688335657119751,0.0
-4.123403072357178,0.8218620846307,0.0,1.785070538520813,0.0
-4.187722682952881,0.7600281505259909,0.0,1.8195528984069824,0.0
-5.209700584411621,0.0,0.0,2.39408802986145,0.0
-4.9160356521606445,0.13398450141971918,0.0,2.2244181632995605,0.0
-4.861959457397461,0.17580188052660992,0.0,2.193540096282959,0.0
-4.557496547698975,0.4252118294925478,0.0,2.0220110416412354,0.0
-3.442937135696411,1.538287501319128,0.0,1.4380325078964233,0.0
-3.2850840091705322,1.7160342468352028,0.0,1.3645342588424683,0.0
-1.0672694444656372,3.8509136619460484,0.0,0.024204688146710396,0.0
-2.0690207481384277,2.9565152024157286,0.0,0.9433220624923706,0.0
-4.183739185333252,0.7638259828612549,0.0,1.817410945892334,0.0
-5.122439384460449,0.0,0.0,2.3433334827423096,0.0
-4.87893009185791,0.16259751000280864,0.0,2.2032177448272705,0.0
-4.490179538726807,0.4835528020494665,0.0,1.9846500158309937,0.0
-4.503114223480225,0.4722533571416603,0.0,1.9918118715286255,0.0
-4.663403511047363,0.33576805912821805,0.0,2.0812149047851562,0.0
-3.4447739124298096,1.5362266443440098,0.0,1.4389104843139648,0.0
-3.2108240127563477,1.7991657047173841,0.0,1.331600546836853,0.0
-2.5806376934051514,2.4508348790825902,0.0,1.0999780893325806,0.0
-1.0632858276367188,4.0,0.0,0.47877752780914307,0.0
-4.0724568367004395,0.8715970439957387,0.0,1.7579268217086792,0.0
-3.937382936477661,1.0066793468804722,0.0,1.686732292175293,0.0
-5.143237113952637,0.0,0.0,2.355405330657959,0.0
-4.984425067901611,0.08217637416057436,0.0,2.263636350631714,0.0
-4.435985088348389,0.5313646689875361,0.0,1.9547282457351685,0.0
-4.762099742889404,0.2549934727282342,0.0,2.1368374824523926,0.0
-3.686890125274658,1.2692911739815187,0.0,1.5580394268035889,0.0
-3.042503833770752,1.9815201327670318,0.0,1.262317180633545,0.0
-2.1130447387695312,2.913962809788274,0.0,0.9560496807098389,0.0
-1.067112684249878,3.9402855404799966,0.0,0.2011433094739914,0.0
-4.087698936462402,0.8566479196181218,0.0,1.766031265258789,0.0
-5.075474262237549,0.01507287173161814,0.0,2.3161330223083496,0.0
-5.018806457519531,0.056585061409751815,0.0,2.2834227085113525,0.0
-3.8846395015716553,1.0606838371650127,0.0,1.6592562198638916,0.0
-4.284923076629639,0.6686116212881316,0.0,1.8720945119857788,0.0
-4.8954291343688965,0.14982973777203634,0.0,2.2126386165618896,0.0
-4.648036003112793,0.34856829315538135,0.0,2.0725932121276855,0.0
-3.3547182083129883,1.637578493846628,0.0,1.3964427709579468,0.0
-2.517001152038574,2.515435223088787,0.0,1.079123616218567,0.0
-1.0671639442443848,3.903144733950384,0.0,0.16483624279499054,0.0
-4.155264377593994,0.7910989962348586,0.0,1.8021222352981567,0.0
-4.168925762176514,0.7779873340533042,0.0,1.8094520568847656,0.0
-5.034245014190674,0.04519257863663587,0.0,2.2923226356506348,0.0
-5.007299423217773,0.06511615027074832,0.0,2.2767953872680664,0.0
-4.477213382720947,0.49492385701367136,0.0,1.97747802734375,0.0
-4.652316570281982,0.3449961898979529,0.0,2.0749940872192383,0.0
-3.568239450454712,1.3987616686309634,0.0,1.4988861083984375,0.0
-3.092364549636841,1.9287631427801755,0.0,1.2819610834121704,0.0
-1.0515056848526,4.0,0.0,0.5604726076126099,0.0
-1.0526148080825806,4.0,0.0,0.5533102750778198,0.0
-4.0474629402160645,0.8962389559501194,0.0,1.744667887687683,0.0
-5.086812973022461,0.006867681020887041,0.0,2.3226916790008545,0.0
-3.8843836784362793,1.060948422277423,0.0,1.6591229438781738,0.0
-4.85674524307251,0.17987355293736287,0.0,2.1905691623687744,0.0
-4.7113566398620605,0.29621152038597365,0.0,2.108186960220337,0.0
-4.643855571746826,0.35206131252246337,0.0,2.070249319076538,0.0
-3.47938871383667,1.4974601056533392,0.0,1.4555405378341675,0.0
-3.3362514972686768,1.6584026855014218,0.0,1.3878930807113647,0.0
-1.5256428718566895,3.5182024326162393,0.0,0.7750497460365295,0.0
-1.0504480600357056,4.0,0.0,0.5694529414176941,0.0
-3.9918324947357178,0.9516656809151259,0.0,1.7152923345565796,0.0
-4.2194905281066895,0.7298820156337413,0.0,1.8366690874099731,0.0
-5.050539493560791,0.03323685278726247,0.0,2.301724672317505,0.0
-4.996102333068848,0.07345068389089586,0.0,2.2703511714935303,0.0
-4.440809726715088,0.5270767573173558,0.0,1.95738685131073,0.0
-4.770775318145752,0.24801224855610882,0.0,2.141746997833252,0.0
-3.5110156536102295,1.4621829820499581,0.0,1.470865249633789,0.0
-3.2203710079193115,1.7885330461080455,0.0,1.335763931274414,0.0
-1.974558711051941,3.0502125169562073,0.0,0.915450394153595,0.0
-1.0657706260681152,4.0,0.0,0.41303637623786926,0.0
-4.202479839324951,0.7459927822523983,0.0,1.8274965286254883,0.0
-5.0736308097839355,0.01641046805534598,0.0,2.3150668144226074,0.0
-4.334915637969971,0.6225423605599802,0.0,1.8993126153945923,0.0
-4.880921363830566,0.1610523659504579,0.0,2.2043545246124268,0.0
-4.8744120597839355,0.1661045971975253,0.0,2.200640916824341,0.0
-4.493354797363281,0.48077481598331184,0.0,1.9864075183868408,0.0
-3.620229482650757,1.3416674661197263,0.0,1.5246422290802002,0.0
-3.0838263034820557,1.9378847141865747,0.0,1.2785420417785645,0.0
-2.278639078140259,2.753133070488576,0.0,1.0047410726547241,0.0
-1.0671414136886597,3.9200312542970974,0.0,0.18215487897396088,0.0
-4.1699323654174805,0.7770235648657676,0.0,1.8099923133850098,0.0
-5.047780513763428,0.0352563318896432,0.0,2.3001320362091064,0.0
-4.967163562774658,0.09513874826527775,0.0,2.25372052192688,0.0
-4.278652667999268,0.6744356488810916,0.0,1.8686896562576294,0.0
-4.9208855628967285,0.13027098203245344,0.0,2.2271931171417236,0.0
-4.585361957550049,0.40140097100976396,0.0,2.0375382900238037,0.0
-3.578941583633423,1.3869645179536467,0.0,1.5041662454605103,0.0
