position,examination
0,0.0
1,-0.68067276
2,-1.0891283
3,-1.3591125
4,-1.5951571
5,-1.7739819
6,-1.9432598
7,-2.0417907
8,-2.1846213
9,-2.2883902
10,-2.3641987
11,-2.45224
12,-2.5284448
13,-2.6292017
14,-2.6910396
15,-2.7427595
16,-2.822419
17,-2.8764424
18,-2.8956523
19,-2.941185
20,-3.0410738
21,-3.0556223
22,-3.1368544
23,-3.1364908
24,-3.1829545
