feature,relevance
0,2.8161936
1,1.8534211
2,0.9505309
3,-0.6394873
4,3.542948
5,-0.7686196
6,0.996865
7,-1.1548315
8,0.49356204
9,0.3814897
10,-0.8533875
11,-2.1332176
12,-1.2985231
13,1.063436
14,3.81787
15,-0.75849974
16,1.6500349
17,-0.6718219
18,-0.3187626
19,-2.1379943
20,1.8735813
21,2.7571054
22,0.024416853
23,2.0023384
24,-0.30585623
25,-1.5297915
26,-0.6667764
27,-0.44594637
28,4.872773
29,-0.54059863
30,-1.5337044
31,0.056110483
32,0.37634316
33,-0.6727456
34,-1.677165
35,-0.38788337
36,-0.53219527
37,0.98657197
38,-0.71857613
39,5.42839
40,-0.0941556
41,1.3124156
42,-0.98859113
43,-1.2289896
44,5.00275
45,-2.2293873
46,0.20834868
47,-1.9109206
48,-2.3678885
49,0.87045735
50,2.6653025
51,0.5048057
52,-0.5402572
53,-0.84306556
54,-1.2163479
55,0.47490758
56,1.2384818
57,-1.9906508
58,0.7632796
59,4.3283367
60,2.065681
61,0.74529386
62,-0.7331955
63,3.6209402
64,0.72331977
65,-2.1496356
66,-1.9966627
67,-2.3168066
68,0.8939645
69,0.484474
70,2.8922205
71,0.4482951
72,-0.98818487
73,-0.62469447
74,-0.80174255
75,-0.9745088
76,-0.5808752
77,3.5515842
78,-1.9066994
79,-0.30488178
80,-0.08821498
81,1.866989
82,2.7592187
83,-1.1785024
84,-0.034254715
85,4.0956793
86,1.0478985
87,1.5036842
88,-0.3057117
89,-0.6577633
90,-0.7068484
91,-0.8292942
92,-2.2586553
93,-0.8923003
94,-1.345739
95,1.8245047
96,5.410818
97,-1.552245
98,-0.89660835
99,0.030370712
