feature,relevance
0,2.66814
1,1.7578788
2,0.9698164
3,-0.85763854
4,0.6382575
5,-0.9492866
6,0.8803124
7,-1.3271712
8,0.31013942
9,0.26815662
10,-1.1094204
11,-2.56199
12,-1.5255173
13,1.0050122
14,0.95447177
15,-0.8959138
16,1.4200761
17,-0.9560222
18,-0.26385003
19,-2.6173005
20,1.5884529
21,2.6730778
22,0.013074748
23,1.7772934
24,-0.21306494
25,-1.850824
26,-0.97413903
27,-0.5056304
28,2.2022536
29,-0.68730867
30,-1.8800443
31,0.18243194
32,0.38576615
33,-0.9170981
34,-2.0347848
35,-0.53988355
36,-0.71068734
37,0.86865056
38,-0.93557906
39,2.5857348
40,-0.21572408
41,1.1815919
42,-1.2007535
43,-1.5519047
44,2.219301
45,-2.5354657
46,0.30895182
47,-2.1249132
48,-2.547324
49,0.8503887
50,2.3711812
51,0.46884027
52,-0.7390046
53,-0.97982717
54,-1.4916492
55,0.5790726
56,1.1758448
57,-2.3409164
58,0.8045462
59,1.4084235
60,1.8909394
61,0.6489582
62,-0.96722525
63,0.7924605
64,0.63863534
65,-2.6042936
66,-2.3312936
67,-2.6323006
68,0.8149088
69,0.40556648
70,2.659507
71,0.1586783
72,-1.1685704
73,-0.9010514
74,-1.0595707
75,-1.3464094
76,-0.62216276
77,0.46470836
78,-2.2745402
79,-0.34455112
80,-0.043851934
81,1.6868218
82,2.7074852
83,-1.5637294
84,-0.16118881
85,1.2516998
86,1.0828865
87,1.4244553
88,-0.26094633
89,-0.95098543
90,-1.0354321
91,-1.1111624
92,-2.6132982
93,-0.9652251
94,-1.6698288
95,1.6098865
96,2.5673637
97,-1.8313751
98,-1.1231413
99,0.05179534
