feature,relevance
0,2.7148314
1,1.8010564
2,0.9163991
3,-1.0896608
4,-1.4804746
5,-1.2267456
6,0.79277974
7,-1.6031212
8,0.3611703
9,0.2521703
10,-1.3300712
11,-2.9934616
12,-1.8537327
13,1.0378257
14,-1.1193061
15,-1.0307051
16,1.4732562
17,-1.0219821
18,-0.48959896
19,-3.1465023
20,1.6546535
21,2.6984408
22,-0.16592118
23,1.7181269
24,-0.31071785
25,-2.3408318
26,-1.0978625
27,-0.7117345
28,0.7176766
29,-0.83229256
30,-2.3344247
31,-0.061227754
32,0.3416317
33,-1.0701765
34,-2.5187438
35,-0.6136792
36,-0.8552708
37,0.84273976
38,-1.0634005
39,1.4927449
40,-0.28369582
41,1.2169106
42,-1.3530223
43,-1.9085652
44,0.83717895
45,-3.2741072
46,0.14148909
47,-2.6885462
48,-3.2810261
49,0.81308395
50,2.4145317
51,0.471752
52,-0.98865205
53,-1.1518898
54,-1.8915151
55,0.47715086
56,1.1098971
57,-2.8847737
58,0.6478359
59,-0.26044536
60,1.9962285
61,0.53056395
62,-1.0161664
63,-1.4499477
64,0.6198708
65,-3.2285953
66,-2.8761075
67,-3.216544
68,0.7350335
69,0.47426516
70,2.684436
71,0.07216748
72,-1.386885
73,-0.96396273
74,-1.2151859
75,-1.3294505
76,-0.6791894
77,-1.7256558
78,-2.7807066
79,-0.40457568
80,-0.24317178
81,1.6305745
82,2.7513125
83,-1.8110721
84,-0.20562387
85,-0.58293927
86,0.9558558
87,1.4497898
88,-0.3504151
89,-1.0646783
90,-1.2839844
91,-1.098893
92,-3.2642329
93,-1.1700941
94,-2.0102024
95,1.7313569
96,1.7337596
97,-2.3282177
98,-1.2905333
99,-0.008488238
