feature,relevance
0,2.621698
1,1.7405987
2,0.9222546
3,-1.0352511
4,-2.647902
5,-1.2775269
6,0.8446292
7,-2.0604193
8,0.45265585
9,0.35327047
10,-1.4109864
11,-3.758068
12,-2.348219
13,0.9857672
14,-2.3638353
15,-1.1909552
16,1.5062046
17,-0.9459671
18,-0.32785696
19,-3.7286646
20,1.67113
21,2.5773218
22,-0.16048709
23,1.7955494
24,-0.35144776
25,-2.7529695
26,-1.127794
27,-0.68759555
28,0.30342516
29,-0.83712643
30,-2.6933987
31,0.055486202
32,0.40012127
33,-1.1092257
34,-3.0471992
35,-0.6030067
36,-0.95245534
37,0.8660394
38,-1.1017189
39,1.3897362
40,-0.20037669
41,1.2269416
42,-1.5569303
43,-2.0421014
44,0.4924754
45,-3.9007099
46,0.26576492
47,-3.2256472
48,-4.1115603
49,0.8742786
50,2.4101348
51,0.46605688
52,-0.8861272
53,-1.2279956
54,-2.1072192
55,0.4402495
56,1.1780393
57,-3.6465058
58,0.67766434
59,-1.1613891
60,1.9083393
61,0.6925129
62,-1.0990274
63,-2.653063
64,0.6755979
65,-3.8073645
66,-3.379953
67,-3.9521704
68,0.85096025
69,0.46660525
70,2.6116266
71,0.25427276
72,-1.658416
73,-1.0075467
74,-1.1098382
75,-1.4442749
76,-0.6841392
77,-2.8580575
78,-3.3870964
79,-0.49137908
80,-0.19893253
81,1.711801
82,2.5627208
83,-2.0405583
84,-0.15672892
85,-1.7154143
86,1.0359566
87,1.4087834
88,-0.36063004
89,-1.1073434
90,-1.2344625
91,-1.2367618
92,-3.9705124
93,-1.2880683
94,-2.3035994
95,1.6515398
96,1.336724
97,-2.7495918
98,-1.3870132
99,0.025835589
