position,examination
0,0.0
1,-0.6216186
2,-0.9773507
3,-1.2508435
4,-1.445545
5,-1.6248524
6,-1.778202
7,-1.8842225
8,-2.0072553
9,-2.0875294
10,-2.1899195
11,-2.2669816
12,-2.3447886
13,-2.4400067
14,-2.491075
15,-2.5670028
16,-2.596269
17,-2.6681824
18,-2.7120273
19,-2.7395055
20,-2.7671568
21,-2.828301
22,-2.875895
23,-2.90466
24,-2.959105
