position,examination
0,0.0
1,-0.67823374
2,-1.0833392
3,-1.3742018
4,-1.596312
5,-1.7621136
6,-1.9302261
7,-2.0406878
8,-2.1879983
9,-2.2843194
10,-2.380405
11,-2.458281
12,-2.533578
13,-2.6297646
14,-2.7222676
15,-2.7258701
16,-2.8094978
17,-2.8701873
18,-2.895269
19,-2.9779878
20,-3.0164807
21,-3.0823798
22,-3.118769
23,-3.1703131
24,-3.201945
