feature,relevance
0,-0.76755714
1,-1.43709
2,-1.7156138
3,2.2858617
4,-0.081314586
5,-0.99924725
6,-0.11957094
7,-3.162227
8,-1.8131579
9,-3.1301146
10,0.95263106
11,-0.9138909
12,1.5722523
13,0.79190123
14,-2.711435
15,0.38922486
16,-1.4465175
17,-0.35892218
18,0.43137568
19,-1.4867793
20,1.6375204
21,0.405875
22,-0.032579627
23,-3.108476
24,-0.9862814
25,-2.2268085
26,2.005288
27,2.8483942
28,0.14899975
29,-3.1334906
30,-2.6308146
31,1.9498069
32,-2.0839868
33,2.403083
34,-3.199684
35,1.7773302
36,-0.017298292
37,-1.051334
38,-0.9457385
39,-1.3663017
40,1.5645587
41,-1.5686958
42,0.086646855
43,-2.295952
44,2.886457
45,2.3259325
46,0.62106156
47,-0.9923884
48,-1.5846397
49,1.1051279
50,-0.9918397
51,-0.055453207
52,-1.4083608
53,2.1467466
54,1.1233951
55,0.32664618
56,1.3318249
57,-0.91026956
58,-0.8867617
59,1.7763361
60,-0.54037833
61,0.920465
62,0.06540378
63,-0.15884438
64,-3.1804843
65,-0.2535607
66,-3.105856
67,-2.7650435
68,-1.8957639
69,2.7918434
70,1.590823
71,0.103939235
72,1.1377131
73,2.8078387
74,-0.9748346
75,-2.876775
76,0.03768771
77,1.3843347
78,-0.014717206
79,1.2642307
80,2.32724
81,1.2559212
82,-0.7910059
83,0.8199605
84,0.6165528
85,0.5590709
86,1.2925626
87,1.8513232
88,-2.8634222
89,0.12219545
90,-1.730245
91,-0.12589599
92,2.438602
93,0.38503957
94,-1.7322445
95,-1.3400105
96,-0.96083355
97,1.5921706
98,0.5510944
99,0.5538011
