feature,relevance
0,0.19583392
1,-1.2223172
2,-0.44584966
3,2.5690477
4,0.2792688
5,-0.64717627
6,0.26079845
7,-2.664119
8,-1.4095408
9,-2.5991254
10,1.3045803
11,-0.48149022
12,2.3021414
13,1.0986115
14,-2.267738
15,0.6832102
16,-1.24203
17,-0.032151323
18,1.7613502
19,-1.1602061
20,2.0004554
21,0.74600035
22,0.30079472
23,-2.6278427
24,-0.58792174
25,-1.2357296
26,2.3124893
27,4.11335
28,0.50037724
29,-2.642889
30,-2.1000252
31,2.2658904
32,-1.7128924
33,3.1549053
34,-2.7370746
35,2.1188047
36,0.38148066
37,-0.7139125
38,0.28053242
39,-0.91688925
40,1.9016693
41,-1.3382496
42,0.45501652
43,-1.3132002
44,3.123982
45,2.6127932
46,0.9750992
47,0.27265865
48,-1.1890109
49,1.424406
50,-0.5860363
51,0.29639706
52,-1.0004386
53,2.4661732
54,1.4290402
55,0.66696227
56,2.12369
57,-0.5826114
58,-0.5578162
59,3.0441654
60,0.4184754
61,1.2838145
62,1.3601291
63,0.2072183
64,-2.6829584
65,0.0753912
66,-2.639921
67,-2.3194666
68,-1.449187
69,3.1296031
70,1.8523687
71,0.40546378
72,1.5057309
73,3.0890646
74,0.24728468
75,-2.4156818
76,0.41543543
77,2.141888
78,0.34798327
79,1.6167485
80,3.595404
81,2.0420554
82,-0.41450822
83,1.1455266
84,0.8982309
85,0.89417386
86,1.6039385
87,2.1798246
88,-2.347057
89,0.50310963
90,-1.2786171
91,0.18196432
92,3.133012
93,1.7235668
94,-1.302569
95,-0.93894064
96,-0.5529432
97,1.9162668
98,0.886428
99,0.92013764
