feature,relevance
0,-0.27593246
1,-4.9143767
2,-2.2984622
3,2.3034782
4,-0.31975758
5,-1.5118237
6,-0.3343838
7,-5.001023
8,-2.8674867
9,-4.9571066
10,0.9524118
11,-1.4650741
12,2.0348032
13,0.70397484
14,-4.4592414
15,0.23356071
16,-4.9467626
17,-0.63768154
18,0.3736534
19,-2.289539
20,1.7118998
21,-1.8912413
22,-0.22337666
23,-4.939746
24,-1.5742869
25,-2.3109546
26,2.0509617
27,2.8541067
28,0.0013674642
29,-5.0032263
30,-4.1887937
31,2.0032556
32,-3.25992
33,2.9059067
34,-5.096745
35,1.030174
36,-0.20431748
37,-1.6243868
38,-1.3527383
39,-2.1334968
40,1.6109993
41,-5.0621247
42,-0.08982887
43,-2.437043
44,2.8934507
45,2.3608942
46,0.53927726
47,-1.365723
48,-2.3331301
49,1.0978385
50,-1.5937209
51,-0.33509418
52,-2.3872733
53,2.2078323
54,-0.2020325
55,0.19057049
56,1.8443158
57,-1.3727844
58,-1.4234691
59,1.749975
60,-0.021614686
61,0.9252653
62,-0.07393994
63,-0.29477802
64,-5.0385675
65,-0.500471
66,-4.9940944
67,-4.446074
68,-3.0704563
69,2.4417765
70,1.5388705
71,-2.4857438
72,1.1955303
73,2.8483868
74,-1.3746911
75,-4.7097573
76,-0.080400325
77,1.8724648
78,-0.22946362
79,1.2975247
80,2.3280418
81,1.7638865
82,-1.1956114
83,0.7917042
84,-1.4304156
85,0.4538269
86,1.288328
87,1.8925577
88,-4.580896
89,-0.032544572
90,-2.841947
91,-2.9602087
92,2.874724
93,0.34473747
94,-2.8977942
95,-2.0572526
96,-1.5881494
97,1.6302273
98,0.4950545
99,0.4903765
