position,examination
0,2.6110134
1,1.7004744
2,0.981588
3,0.7198639
4,0.17809665
5,-0.030672843
6,-0.30364722
7,-0.6243347
8,-0.9046364
9,-1.3424959
10,-1.4334136
11,-1.5569749
