position,examination
0,2.6755044
1,1.7408837
2,0.99128544
3,0.75970984
4,0.2021907
5,-0.034499142
6,-0.30364722
7,-0.6385994
8,-0.89348185
9,-1.3814365
10,-1.4682239
11,-1.6643568
