position,examination
0,2.3056335
1,1.3904359
2,0.6603156
3,0.37541696
4,-0.1690192
5,-0.39727026
6,-1.8036473
7,-0.96869546
8,-1.2085608
9,-0.80129343
10,0.22021781
11,0.33439314
