feature,relevance
0,2.39533
1,0.28402412
2,0.3702122
3,-2.4371595
4,-2.883044
5,-2.087748
6,-1.0874506
7,-6.250002
8,-1.0580586
9,-0.19361313
10,-2.2076924
11,-4.543493
12,-1.5855675
13,0.4502083
14,-2.5493817
15,-2.280288
16,0.11813666
17,-1.4778078
18,-1.8297617
19,-7.385102
20,1.4689116
21,1.7977161
22,-1.8987503
23,0.48616767
24,-1.8388548
25,-6.7355714
26,-1.8685794
27,-1.0081455
28,-1.2340043
29,-2.2529402
30,-3.9219642
31,-1.2948201
32,-1.064953
33,-2.2661836
34,-7.0720854
35,-1.5895872
36,-0.6346781
37,0.4305756
38,-1.401187
39,-0.6899631
40,-0.5236453
41,-0.1870285
42,-2.4677846
43,-2.5970178
44,-1.2528777
45,-4.725719
46,-1.0901195
47,-2.238767
48,-7.716605
49,0.25703406
50,1.0101546
51,-0.91236305
52,-0.623281
53,-1.6827731
54,-3.3381274
55,-0.1291275
56,0.1870384
57,-7.3185244
58,-0.5276984
59,-1.9022481
60,1.352406
61,-0.3589399
62,-1.5196632
63,-2.773688
64,-0.7625276
65,-7.3353415
66,-2.4129474
67,-4.5970073
68,-0.5620792
69,-0.94675016
70,1.1943346
71,0.31398785
72,-3.1632564
73,-1.9324591
74,-1.5452864
75,-2.683844
76,-1.9188044
77,-2.9695342
78,-7.1532617
79,-0.83525205
80,-0.5370744
81,1.5284162
82,1.8366344
83,-6.4266944
84,-1.5163957
85,-2.1463187
86,-0.99746025
87,-0.025653362
88,-1.6041462
89,-2.0281608
90,-2.323419
91,-1.647164
92,-7.4822125
93,-1.483463
94,-1.5009274
95,0.43586928
96,-0.64680177
97,-3.8093739
98,-2.5505538
99,-1.4773425
