feature,relevance
0,2.2878575
1,0.110386245
2,0.17406815
3,-2.6096268
4,0.9082851
5,-2.257658
6,-1.3105016
7,-6.3993106
8,-1.2477
9,-0.38012034
10,-2.393082
11,-4.7102833
12,-1.7459401
13,0.24778047
14,1.236988
15,-2.4405365
16,-0.074067324
17,-1.6473129
18,-2.0039074
19,-7.5787673
20,1.3223865
21,1.660482
22,-2.0380807
23,0.28516346
24,-2.0095212
25,-6.9145055
26,-2.0321376
27,-1.1984227
28,2.2508974
29,-2.4308462
30,-4.0914974
31,-1.492115
32,-1.2519383
33,-2.415565
34,-7.2522354
35,-1.755538
36,-0.8454847
37,0.28166264
38,-1.5976795
39,2.6874769
40,-0.70639676
41,-0.39823803
42,-2.6157112
43,-2.7722895
44,2.235227
45,-4.896339
46,-1.2796052
47,-2.3822875
48,-7.8659687
49,0.079254456
50,0.8763191
51,-1.1167052
52,-0.84855956
53,-1.869932
54,-3.4995847
55,-0.31446353
56,0.056666575
57,-7.4603214
58,-0.6990431
59,1.7206948
60,1.1955528
61,-0.5605955
62,-1.6885197
63,1.0487074
64,-0.9515415
65,-7.490131
66,-2.5598443
67,-4.7353034
68,-0.7381641
69,-1.1423166
70,1.0511761
71,0.15616494
72,-3.3089905
73,-2.1051486
74,-1.7174568
75,-2.837196
76,-2.0902762
77,0.8748776
78,-7.331034
79,-1.0150367
80,-0.7395491
81,1.3994348
82,1.6960707
83,-6.5823135
84,-1.6705992
85,1.5462383
86,-1.1871688
87,-0.20461953
88,-1.7705636
89,-2.2056806
90,-2.5144773
91,-1.8401238
92,-7.6258373
93,-1.6725439
94,-1.6601375
95,0.23736286
96,2.651794
97,-3.9205453
98,-2.686263
99,-1.6585829
