feature,relevance
0,2.2634838
1,0.18795605
2,0.2653439
3,-2.5175765
4,-1.5976628
5,-2.1708248
6,-1.1821162
7,-6.316697
8,-1.1517385
9,-0.2894631
10,-2.2921045
11,-4.611941
12,-1.6664088
13,0.35252696
14,-1.2387632
15,-2.361198
16,0.019950017
17,-1.5629358
18,-1.9125112
19,-7.466846
20,1.3514777
21,1.6744161
22,-1.9800857
23,0.37556362
24,-1.9184432
25,-6.814339
26,-1.9452243
27,-1.1033407
28,0.032592043
29,-2.3234613
30,-3.9897063
31,-1.3868704
32,-1.1577576
33,-2.3381376
34,-7.142746
35,-1.6779375
36,-0.7321875
37,0.33320242
38,-1.4935677
39,0.48422056
40,-0.6222241
41,-0.29218137
42,-2.5384696
43,-2.673291
44,0.01023674
45,-4.793794
46,-1.1728184
47,-2.3173506
48,-7.7858405
49,0.1605571
50,0.9013685
51,-1.0091077
52,-0.72072804
53,-1.7702328
54,-3.4055784
55,-0.21942149
56,0.10193436
57,-7.389646
58,-0.625533
59,-0.58420974
60,1.2405425
61,-0.4572608
62,-1.6021197
63,-1.4537377
64,-0.8613711
65,-7.405892
66,-2.4888098
67,-4.6552606
68,-0.6536108
69,-1.0387071
70,1.0979251
71,0.20769943
72,-3.2294207
73,-2.015763
74,-1.6333655
75,-2.7588844
76,-1.998999
77,-1.6765858
78,-7.2281575
79,-0.92199194
80,-0.63677084
81,1.4093081
82,1.7059376
83,-6.4969015
84,-1.5944768
85,-0.8213657
86,-1.0844433
87,-0.12047728
88,-1.6898137
89,-2.1097512
90,-2.4040854
91,-1.731615
92,-7.549298
93,-1.5782717
94,-1.5844308
95,0.33072668
96,0.50461525
97,-3.8730443
98,-2.626666
99,-1.5585091
