feature,relevance
0,2.3535194
1,0.15400755
2,0.06097722
3,-2.6517632
4,3.4329233
5,-2.364521
6,-1.4448919
7,-6.178299
8,-1.4445693
9,-0.5169338
10,-2.4844213
11,-4.8425426
12,-1.9205549
13,0.184356
14,3.7733653
15,-2.599223
16,-0.27740806
17,-1.8380096
18,-1.9643095
19,-7.213794
20,1.3237107
21,1.8614824
22,-2.263579
23,0.21636976
24,-2.1095986
25,-6.5710063
26,-2.3170547
27,-1.7334212
28,4.7941585
29,-2.443069
30,-3.9419265
31,-1.5898796
32,-1.2660279
33,-2.5246315
34,-6.8456764
35,-1.8182622
36,-0.8854275
37,0.034371838
38,-1.7780807
39,5.450742
40,-0.94618964
41,-0.61848104
42,-2.7359812
43,-3.0024881
44,4.8822355
45,-4.8273644
46,-1.3777682
47,-2.360367
48,-7.220335
49,0.032892533
50,0.7864001
51,-1.2440162
52,-1.1438682
53,-1.8205379
54,-3.6131785
55,-0.3242741
56,-0.18195823
57,-6.9772434
58,-1.014826
59,4.334538
60,1.3792315
61,-0.676849
62,-1.830224
63,3.6444564
64,-1.1016862
65,-7.3230467
66,-2.7089884
67,-5.133056
68,-0.81552196
69,-1.2704817
70,1.1013749
71,-0.17639093
72,-3.4036155
73,-2.2328916
74,-1.9324129
75,-2.8192637
76,-2.2410731
77,3.2449493
78,-7.111263
79,-1.1999123
80,-0.91406107
81,1.4542994
82,1.667613
83,-6.1842575
84,-1.8572588
85,4.058974
86,-1.0329282
87,-0.105606996
88,-1.9530567
89,-2.268507
90,-2.3069382
91,-1.8311951
92,-7.3403354
93,-1.8922343
94,-2.110249
95,-0.022368401
96,5.5038795
97,-4.0831795
98,-2.973426
99,-1.6923529
