feature,relevance
0,2.1875322
1,0.12662643
2,0.1955919
3,-2.5804827
4,-0.30094758
5,-2.233571
6,-1.2643702
7,-6.3834734
8,-1.2185327
9,-0.3552496
10,-2.3573554
11,-4.6817517
12,-1.7240918
13,0.27887198
14,0.05998916
15,-2.4254026
16,-0.0499148
17,-1.6207477
18,-1.9756113
19,-7.5582304
20,1.2906847
21,1.6034555
22,-2.027176
23,0.30509654
24,-1.9786533
25,-6.895606
26,-2.0089293
27,-1.1698006
28,1.1233691
29,-2.3941703
30,-4.0549226
31,-1.4535657
32,-1.2243041
33,-2.3971024
34,-7.2269745
35,-1.736044
36,-0.80768955
37,0.2787119
38,-1.5637077
39,1.5467933
40,-0.6878738
41,-0.3667533
42,-2.5971236
43,-2.735319
44,1.1028123
45,-4.866093
46,-1.2384648
47,-2.3699467
48,-7.8637056
49,0.10023
50,0.840569
51,-1.080793
52,-0.80701464
53,-1.8363515
54,-3.468741
55,-0.28782517
56,0.05737587
57,-7.4592876
58,-0.6860859
59,0.5979511
60,1.1667222
61,-0.5332467
62,-1.6601888
63,-0.13119161
64,-0.9236004
65,-7.4764457
66,-2.5447333
67,-4.717738
68,-0.71409756
69,-1.1077782
70,1.0298012
71,0.15220582
72,-3.294712
73,-2.0747335
74,-1.6928562
75,-2.818338
76,-2.0629213
77,-0.3606351
78,-7.3104067
79,-0.9943338
80,-0.7059992
81,1.3539448
82,1.6293977
83,-6.5686865
84,-1.650267
85,0.41156313
86,-1.1525981
87,-0.18160543
88,-1.7476577
89,-2.169166
90,-2.477767
91,-1.7972646
92,-7.6184874
93,-1.6409948
94,-1.6424601
95,0.2556806
96,1.5194091
97,-3.922113
98,-2.671707
99,-1.6208405
