position,examination
0,0.0
1,-0.7323868
2,-1.1391546
3,-1.4195113
4,-1.6394721
5,-1.8261312
6,-1.9474277
7,-2.1194224
8,-2.2119129
9,-2.3160124
10,-2.3846278
11,-2.501238
12,-2.569489
13,-2.5962455
14,-2.6708002
15,-2.736092
16,-2.80407
17,-2.862545
18,-2.8913143
19,-2.9339137
20,-2.9961176
21,-3.00605
22,-3.0819566
23,-3.124807
24,-3.2740078
