position,examination
0,0.0
1,-0.69774723
2,-1.1047367
3,-1.3754659
4,-1.6109303
5,-1.8055099
6,-1.9339421
7,-2.099481
8,-2.190993
9,-2.2981534
10,-2.4023752
11,-2.4417346
12,-2.5540023
13,-2.628161
14,-2.6992207
15,-2.7521207
16,-2.8544548
17,-2.8772163
18,-2.9204078
19,-3.0140038
20,-3.0298023
21,-3.1109767
22,-3.1415427
23,-3.178277
24,-3.1915872
