feature,relevance
0,2.9169073
1,1.8758578
2,1.1690311
3,-0.7584029
4,0.7054857
5,-0.8795544
6,0.98130304
7,-1.2232611
8,1.0244346
9,0.54777664
10,-1.1297612
11,-2.7082832
12,-1.4727589
13,1.1334224
14,0.93538237
15,-0.67082983
16,2.1743276
17,-0.6299576
18,-0.1641814
19,-2.551169
20,1.8538855
21,2.8860714
22,0.15953174
23,2.1442878
24,0.490303
25,-2.0451689
26,-0.62419873
27,-0.29468438
28,2.4856517
29,-0.7100012
30,-1.711494
31,0.05382676
32,1.0366865
33,-0.8263755
34,-2.0782495
35,-0.3956757
36,-0.65467167
37,0.9586042
38,-0.7375229
39,2.7891119
40,0.13502333
41,1.7746881
42,-1.1119488
43,-1.5822215
44,2.4260724
45,-2.3822541
46,0.5309773
47,-2.0607362
48,-2.5320482
49,1.0396855
50,2.7029681
51,1.0937067
52,-0.6960514
53,-0.8873587
54,-1.2972136
55,0.50575745
56,1.4291763
57,-2.185813
58,0.85345453
59,1.7324233
60,2.1578581
61,0.826061
62,-0.84642375
63,0.8805705
64,0.79913527
65,-2.604132
66,-2.403612
67,-2.4029408
68,0.84840095
69,1.2689288
70,3.1291025
71,0.24147144
72,-1.041
73,-0.733253
74,-0.95828354
75,-1.1549718
76,-0.41969678
77,0.5403673
78,-2.2317624
79,0.0094978195
80,0.046047624
81,1.8168296
82,2.8495395
83,-1.3241141
84,-0.081352904
85,1.3802106
86,1.1658033
87,2.12854
88,-0.13180032
89,-0.768521
90,-0.9375324
91,-0.96204114
92,-2.4081025
93,-0.8182848
94,-1.5819044
95,1.9695804
96,2.8736594
97,-1.4337337
98,-1.156021
99,0.8245432
