feature,relevance
0,2.8253665
1,0.7545542
2,0.99156654
3,-1.1871024
4,0.51575214
5,-1.2793821
6,0.70989627
7,-1.7693675
8,0.31785563
9,0.37507537
10,-1.5587752
11,-3.2484808
12,-1.9364203
13,0.95743513
14,0.77422
15,-1.0209053
16,1.5235639
17,-1.0059744
18,-1.8562617
19,-3.1065323
20,1.6996696
21,2.7803113
22,-0.17920153
23,1.1488744
24,-0.3065411
25,-2.5808804
26,-1.0047927
27,-0.63138735
28,2.3277023
29,-1.0894054
30,-2.227592
31,-1.5616688
32,0.29236385
33,-1.2244886
34,-2.5763915
35,-0.77109647
36,-1.1031059
37,0.734258
38,-1.0929636
39,2.6563795
40,-0.18355569
41,1.113005
42,-1.4557211
43,-2.1729536
44,2.271804
45,-2.9204512
46,-0.9461951
47,-2.5925553
48,-3.078346
49,0.8395839
50,1.8891879
51,0.37887117
52,-1.1144272
53,-1.3214391
54,-1.7743515
55,0.25937727
56,1.2581714
57,-2.761237
58,0.60631984
59,1.5722485
60,2.0306785
61,0.60023
62,-1.2523804
63,0.7378061
64,0.6065597
65,-3.1296663
66,-2.875539
67,-3.037175
68,-0.6285559
69,0.53358436
70,2.5890567
71,-0.029757801
72,-1.5523044
73,-1.2401807
74,-1.3610457
75,-1.5151442
76,-2.037441
77,0.3761863
78,-2.7374365
79,-0.3284345
80,-0.2474563
81,1.6041812
82,2.7335322
83,-1.7625668
84,-0.3589876
85,1.2038606
86,0.9306567
87,1.5686246
88,-1.7542307
89,-1.1722053
90,-1.3915097
91,-1.3646002
92,-2.9559152
93,-1.1749358
94,-2.061743
95,0.861327
96,2.745827
97,-1.9275061
98,-1.5436875
99,0.04523449
