feature,relevance
0,2.8933527
1,1.799188
2,1.0215685
3,-1.4631556
4,0.5137116
5,-1.7282099
6,0.7795723
7,-2.171562
8,-2.087229
9,0.28180853
10,-1.9653102
11,-4.1619205
12,-2.593269
13,0.984937
14,0.8363235
15,-1.3597692
16,0.18767183
17,-1.2081031
18,-0.5505425
19,-3.8484657
20,1.7736859
21,2.845068
22,-0.30350292
23,2.0853784
24,-2.8744662
25,-3.107906
26,-1.4735872
27,-0.81011826
28,2.4124057
29,-1.3173751
30,-2.977748
31,-0.3464732
32,-1.983786
33,-1.5449363
34,-3.2277246
35,-0.9241202
36,-1.3472654
37,0.7826696
38,-1.3478513
39,2.7201989
40,-0.256106
41,-0.34159887
42,-1.8728697
43,-2.6316288
44,2.3468359
45,-3.751776
46,0.30573186
47,-3.2047215
48,-3.933635
49,0.8020884
50,2.6510832
51,-1.8982011
52,-1.3989154
53,-1.5696932
54,-2.3199227
55,0.28239822
56,1.3204635
57,-3.5752618
58,0.59253776
59,1.6434516
60,2.0879967
61,0.6233203
62,-1.391461
63,0.6757419
64,0.5863422
65,-3.890925
66,-3.6830106
67,-3.773414
68,0.7313823
69,-1.6502022
70,1.9991039
71,-0.1868165
72,-2.0376523
73,-1.4600024
74,-1.6228597
75,-1.9039323
76,-0.89479333
77,0.41143832
78,-3.5116954
79,-0.38514408
80,-0.32956585
81,1.6527842
82,2.781389
83,-2.304294
84,-0.48565432
85,1.2716837
86,0.94399565
87,0.23796049
88,-0.39078876
89,-1.5262464
90,-1.7010411
91,-1.65763
92,-3.7939582
93,-1.589415
94,-2.5480113
95,1.9032342
96,2.7993538
97,-2.690302
98,-2.0028934
99,-2.3269145
