feature,relevance
0,2.8533404
1,1.8036985
2,1.0955867
3,-0.84000736
4,0.63343334
5,-0.9772274
6,0.901795
7,-1.3091819
8,0.44160658
9,0.46731874
10,-1.2090746
11,-2.793378
12,-1.5673693
13,1.0596718
14,0.8806939
15,-0.75917125
16,1.6184478
17,-0.70131975
18,-0.2333724
19,-2.6271136
20,1.7851492
21,2.8137639
22,0.057957605
23,2.0651472
24,-0.10956225
25,-2.1084003
26,-0.7280621
27,-0.37722826
28,2.4001043
29,-0.7841258
30,-1.8132204
31,-0.030147476
32,0.42854494
33,-0.9072462
34,-2.1519375
35,-0.47553164
36,-0.74277836
37,0.8803521
38,-0.8076257
39,2.7076058
40,0.0523085
41,1.2471894
42,-1.1873609
43,-1.6666914
44,2.3411655
45,-2.4705048
46,0.45898333
47,-2.1345537
48,-2.6178155
49,0.94552636
50,2.6280208
51,0.4987372
52,-0.7823567
53,-0.9617389
54,-1.3894379
55,0.43624082
56,1.3575007
57,-2.2820065
58,0.75936127
59,1.6555573
60,2.0880945
61,0.747114
62,-0.8996421
63,0.8004437
64,0.7208271
65,-2.6753645
66,-2.4769785
67,-2.4920483
68,0.7889242
69,0.6622959
70,2.6448677
71,0.14379533
72,-1.1453549
73,-0.8199206
74,-1.031025
75,-1.2244899
76,-0.49031138
77,0.48751286
78,-2.3140078
79,-0.0692043
80,-0.031541705
81,1.7179703
82,2.7816281
83,-1.4136173
84,-0.1584932
85,1.3147119
86,1.0687938
87,1.6151528
88,-0.18124078
89,-0.8593129
90,-1.0189707
91,-1.035791
92,-2.4945076
93,-0.91179085
94,-1.6531408
95,1.8974491
96,2.7979734
97,-1.5439807
98,-1.2375017
99,0.22903578
