feature,relevance
0,2.837159
1,1.7649194
2,1.0337787
3,-0.99289036
4,0.5594624
5,-1.1607407
6,0.824563
7,-1.4884139
8,-0.274179
9,0.3738023
10,-1.3741614
11,-3.017597
12,-1.7703828
13,0.99712086
14,0.83384895
15,-0.9196015
16,1.0840857
17,-0.83437574
18,-0.34291235
19,-2.8241103
20,1.7464753
21,2.792686
22,-0.080662005
23,2.030109
24,-0.8717401
25,-2.2813816
26,-0.9151602
27,-0.5116115
28,2.3650994
29,-0.9246888
30,-2.0318089
31,-0.15070449
32,-0.28467828
33,-1.0646182
34,-2.3376417
35,-0.6101777
36,-0.9024428
37,0.8078567
38,-0.94361126
39,2.6771777
40,-0.06589126
41,0.7108488
42,-1.3487191
43,-1.8494663
44,2.3045125
45,-2.6846924
46,0.37525216
47,-2.316487
48,-2.8366542
49,0.85639334
50,2.6026442
51,-0.20078039
52,-0.94213057
53,-1.1062012
54,-1.5820965
55,0.35521987
56,1.3062483
57,-2.5051231
58,0.6623057
59,1.6110743
60,2.0536406
61,0.6670124
62,-1.0169262
63,0.72244966
64,0.6404865
65,-2.869195
66,-2.674666
67,-2.705141
68,0.7346107
69,-0.026199946
70,2.2930365
71,0.012354432
72,-1.3496404
73,-0.9807997
74,-1.1776865
75,-1.375079
76,-0.6120282
77,0.43117055
78,-2.517915
79,-0.18537238
80,-0.14444904
81,1.6524725
82,2.756092
83,-1.6011205
84,-0.27571577
85,1.2674733
86,0.9822459
87,1.1180147
88,-0.2608434
89,-1.0299741
90,-1.1803079
91,-1.183345
92,-2.7113104
93,-1.0837412
94,-1.8227257
95,1.8609838
96,2.769063
97,-1.7713286
98,-1.4092871
99,-0.49432707
