feature,relevance
0,2.8593168
1,1.7694714
2,1.0094602
3,-1.2178601
4,0.5160016
5,-1.427089
6,0.78183746
7,-1.7825738
8,-1.1270684
9,0.30278242
10,-1.6389521
11,-3.46189
12,-2.1160123
13,0.97264385
14,0.8183296
15,-1.1393524
16,0.6001239
17,-1.0219532
18,-0.4659949
19,-3.218946
20,1.7478642
21,2.8121045
22,-0.21507566
23,2.0445042
24,-1.8028498
25,-2.6113174
26,-1.1820514
27,-0.67528224
28,2.3776197
29,-1.1205266
30,-2.4166381
31,-0.27143097
32,-1.0859933
33,-1.293311
34,-2.6906214
35,-0.778732
36,-1.1216854
37,0.77322483
38,-1.1401026
39,2.6903095
40,-0.18535316
41,0.17917086
42,-1.5928026
43,-2.172361
44,2.3149548
45,-3.1009731
46,0.31403264
47,-2.6657863
48,-3.2636752
49,0.80578494
50,2.6189704
51,-1.0002052
52,-1.1649281
53,-1.3246623
54,-1.8983788
55,0.2973619
56,1.2962217
57,-2.9270523
58,0.60084295
59,1.6121676
60,2.0595536
61,0.62105936
62,-1.1957605
63,0.6788882
64,0.5919894
65,-3.2619295
66,-3.0659552
67,-3.1206484
68,0.71367306
69,-0.7957359
70,2.0861049
71,-0.11283846
72,-1.6608169
73,-1.2119713
74,-1.3930564
75,-1.6148249
76,-0.76466805
77,0.39977232
78,-2.9087605
79,-0.30840796
80,-0.25866184
81,1.6363316
82,2.7643037
83,-1.9061778
84,-0.39968112
85,1.256172
86,0.9392445
87,0.6512613
88,-0.3457229
89,-1.2707402
90,-1.4219439
91,-1.4074365
92,-3.133791
93,-1.3284507
94,-2.1235883
95,1.8684648
96,2.7778301
97,-2.153964
98,-1.6770029
99,-1.3460125
