feature,relevance
0,3.0496006
1,2.8806105
2,1.2015272
3,-0.74338084
4,0.7156287
5,-0.9161936
6,1.0469934
7,-1.2028456
8,0.5246961
9,0.52341086
10,-1.1364659
11,-2.749113
12,-1.5059643
13,1.1626861
14,0.97553205
15,-0.6971022
16,1.7681206
17,-0.61878735
18,0.6634049
19,-2.5591764
20,1.9383669
21,3.0080097
22,0.15072128
23,3.117542
24,-0.037250668
25,-2.0541315
26,-0.654102
27,-0.29164124
28,2.6199543
29,-0.7088075
30,-1.7363861
31,0.85897315
32,0.50349534
33,-0.83885086
34,-2.0949607
35,-0.3819155
36,-0.6473986
37,1.0014522
38,-0.7426565
39,2.9147296
40,0.15622242
41,1.3939576
42,-1.1631845
43,-1.5532972
44,2.5450017
45,-2.402341
46,1.2800525
47,-2.0571213
48,-2.563271
49,1.0419466
50,3.7676392
51,0.575124
52,-0.69935495
53,-0.8729008
54,-1.3165113
55,0.5345701
56,1.4831028
57,-2.1999168
58,0.87289923
59,1.8106554
60,2.2345834
61,0.8545857
62,-0.815643
63,0.8621638
64,0.8008428
65,-2.6267498
66,-2.4465973
67,-2.3905957
68,1.7759573
69,0.7545771
70,2.848093
71,0.22144628
72,-1.0632912
73,-0.6999462
74,-0.96206063
75,-1.179194
76,0.3187904
77,0.5641474
78,-2.2606356
79,0.031203805
80,0.05019796
81,1.8947203
82,2.9721675
83,-1.3530056
84,-0.09462777
85,1.4449501
86,1.2017562
87,1.731067
88,0.6940355
89,-0.78698134
90,-0.9371492
91,-0.9628883
92,-2.4294734
93,-0.8495608
94,-1.5893539
95,2.97795
96,3.0128841
97,-1.4743857
98,-1.1931005
99,0.31806466
