feature,relevance
0,2.8151336
1,1.847716
2,1.129418
3,-0.48538366
4,0.93874013
5,-0.71126074
6,1.141838
7,-0.99449414
8,0.5988347
9,0.5861977
10,-0.8475235
11,-2.1950655
12,-1.2038703
13,1.2888337
14,1.1801399
15,-0.5411892
16,1.6695728
17,-0.55495805
18,0.10443221
19,-2.2542953
20,1.8666474
21,2.801919
22,0.24945939
23,1.9479756
24,-0.10681345
25,-1.5329202
26,-0.5465292
27,-0.25787547
28,2.2506628
29,-0.32654378
30,-1.4671055
31,0.5274747
32,0.6318991
33,-0.5575655
34,-1.6395403
35,-0.18519416
36,-0.3367989
37,1.1272504
38,-0.5946786
39,2.809805
40,0.10332243
41,1.3430629
42,-0.7504124
43,-1.3160706
44,2.3965428
45,-2.3178182
46,0.6643197
47,-1.8095324
48,-2.2219076
49,1.2076802
50,2.5947428
51,0.84964424
52,-0.40239674
53,-0.69784003
54,-1.1173017
55,0.6540057
56,1.399671
57,-2.1114538
58,1.0874081
59,1.7809877
60,2.2349057
61,0.95682395
62,-0.7395285
63,1.0088733
64,0.8584726
65,-2.3329904
66,-2.0542107
67,-2.1085331
68,1.0469646
69,0.8472163
70,2.797721
71,0.4725372
72,-0.69603306
73,-0.42623088
74,-0.7165775
75,-1.0094423
76,-0.37554315
77,0.7196396
78,-1.9349053
79,0.07469463
80,0.16666096
81,1.8737931
82,2.7433262
83,-1.1313403
84,0.15252128
85,1.558463
86,1.2811499
87,1.6431224
88,0.031454116
89,-0.6362296
90,-0.7093048
91,-0.573609
92,-2.2081723
93,-0.6664236
94,-1.3053554
95,1.9530253
96,2.8186026
97,-1.5629466
98,-0.7170993
99,0.38444456
