feature,relevance
0,2.9429624
1,1.9450836
2,1.2158724
3,-0.42745697
4,1.002607
5,-0.65381557
6,1.2201215
7,-0.94650483
8,0.6745025
9,0.65129024
10,-0.7927386
11,-2.1440341
12,-1.1483938
13,1.3727716
14,1.2628652
15,-0.48862755
16,1.7558981
17,-0.502857
18,0.16430162
19,-2.2065494
20,1.9555888
21,2.9373684
22,0.31718487
23,2.0453825
24,-0.053176917
25,-1.4855415
26,-0.49028742
27,-0.20212777
28,2.3629835
29,-0.2615645
30,-1.4128233
31,0.5971487
32,0.7024305
33,-0.50284207
34,-1.591622
35,-0.13452676
36,-0.27658868
37,1.2036839
38,-0.5354323
39,2.9393966
40,0.16780572
41,1.4273653
42,-0.69477093
43,-1.2595199
44,2.5116174
45,-2.2689223
46,0.7317266
47,-1.7625738
48,-2.1735554
49,1.2915738
50,2.7141957
51,0.9128189
52,-0.35166067
53,-0.6400445
54,-1.06258
55,0.7161179
56,1.4832615
57,-2.0612686
58,1.1652004
59,1.8846852
60,2.3388414
61,1.0318264
62,-0.6912562
63,1.0766591
64,0.9305549
65,-2.2840815
66,-2.0036235
67,-2.0554628
68,1.1271822
69,0.9240253
70,2.9416838
71,0.5367117
72,-0.64180946
73,-0.3686008
74,-0.6610388
75,-0.96248686
76,-0.31298935
77,0.787735
78,-1.8877885
79,0.1328818
80,0.23310433
81,1.968696
82,2.8787866
83,-1.0784913
84,0.2127151
85,1.653367
86,1.3646239
87,1.7383276
88,0.08259146
89,-0.5855754
90,-0.6560358
91,-0.52021456
92,-2.163106
93,-0.60710657
94,-1.2564888
95,2.0523725
96,2.9435513
97,-1.5123211
98,-0.65479743
99,0.45282644
