feature,relevance
0,2.5392244
1,1.6734633
2,0.88644665
3,-1.8138378
4,0.5194991
5,-2.0783055
6,0.6590916
7,-2.6043322
8,0.12867159
9,0.10130153
10,-2.4606073
11,-4.717473
12,-3.269726
13,0.9252463
14,0.8165609
15,-1.9209526
16,1.3140345
17,-1.8916554
18,-0.80356026
19,-4.7330484
20,1.599654
21,2.4669302
22,-0.516905
23,1.7932274
24,-0.7040251
25,-3.835032
26,-1.976097
27,-1.2059358
28,2.012583
29,-1.6953902
30,-3.644979
31,-0.18740162
32,0.10445405
33,-1.8106331
34,-4.084803
35,-1.1564529
36,-1.8004692
37,0.71295
38,-2.0250926
39,2.5643477
40,-0.5403933
41,1.0416923
42,-2.1311626
43,-3.264733
44,2.1643054
45,-4.5951953
46,-0.021856017
47,-3.9386013
48,-4.749974
49,0.79510194
50,2.3078887
51,0.31909654
52,-1.6318345
53,-2.1808171
54,-2.7317984
55,0.3534083
56,1.0849621
57,-4.620427
58,0.672887
59,1.3830304
60,1.9520972
61,0.5427403
62,-2.0681024
63,0.65725297
64,0.41183963
65,-4.753504
66,-4.405539
67,-4.732108
68,0.41115916
69,0.26157558
70,2.589311
71,-0.1446614
72,-2.1139624
73,-1.7850506
74,-2.1252341
75,-2.4329774
76,-1.2797871
77,0.34728643
78,-4.3640175
79,-1.1422322
80,-0.53795666
81,1.6364222
82,2.5412567
83,-3.0169463
84,-0.5506064
85,1.1621825
86,0.8230345
87,1.4749423
88,-0.89039403
89,-1.8265373
90,-2.0037475
91,-1.9183488
92,-4.6951504
93,-2.1801195
94,-3.1822405
95,1.6932607
96,2.6033664
97,-3.8016005
98,-2.29227
99,-0.17054948
