feature,relevance
0,2.6784618
1,1.6646991
2,0.8726015
3,-0.83753854
4,0.72920495
5,-1.0749534
6,0.90802515
7,-1.3252822
8,0.30031556
9,0.3221509
10,-1.2082511
11,-2.6069937
12,-1.5977565
13,1.0588943
14,0.9421514
15,-0.87449473
16,1.4866222
17,-0.8840784
18,-0.20315726
19,-2.645348
20,1.698037
21,2.647765
22,-0.06906229
23,1.7741959
24,-0.40650398
25,-1.9001908
26,-0.89240193
27,-0.564842
28,2.0852711
29,-0.7000984
30,-1.8562322
31,0.2344331
32,0.34971008
33,-0.8885951
34,-2.0152998
35,-0.47054672
36,-0.6914959
37,0.898125
38,-0.958167
39,2.667706
40,-0.21359868
41,1.1250768
42,-1.1104884
43,-1.7169257
44,2.2394092
45,-2.7284331
46,0.40000516
47,-2.1844883
48,-2.6170738
49,0.96954954
50,2.4505286
51,0.62834275
52,-0.7122226
53,-1.061185
54,-1.5011109
55,0.41557267
56,1.1866554
57,-2.5207436
58,0.84885836
59,1.5610217
60,2.0781538
61,0.70560324
62,-1.0619215
63,0.79506654
64,0.60457087
65,-2.741399
66,-2.4555385
67,-2.5207064
68,0.7946365
69,0.57805324
70,2.634658
71,0.19805226
72,-1.0519632
73,-0.77186906
74,-1.0723296
75,-1.3419877
76,-0.7318457
77,0.46746832
78,-2.3127272
79,-0.22526714
80,-0.16765824
81,1.69586
82,2.5894468
83,-1.499209
84,-0.14415692
85,1.3337862
86,1.0551504
87,1.4344379
88,-0.23852308
89,-0.95747614
90,-1.0509117
91,-0.9118428
92,-2.5888357
93,-1.0380121
94,-1.6642296
95,1.7693859
96,2.684809
97,-1.9475523
98,-1.1091377
99,0.078437194
