feature,relevance
0,2.71853
1,1.7413448
2,1.0040913
3,-0.61243564
4,0.8395172
5,-0.83914757
6,1.0278733
7,-1.1057599
8,0.46864912
9,0.47263622
10,-0.97183573
11,-2.322075
12,-1.3346205
13,1.1728225
14,1.062234
15,-0.6587229
16,1.5673412
17,-0.6712921
18,-0.0146562485
19,-2.3733864
20,1.7686483
21,2.6954267
22,0.121325
23,1.8447703
24,-0.21936503
25,-1.649668
26,-0.66959476
27,-0.37352657
28,2.1459365
29,-0.46381322
30,-1.5942681
31,0.40384418
32,0.50999004
33,-0.67639506
34,-1.7582544
35,-0.29333502
36,-0.46587858
37,1.0156525
38,-0.72413033
39,2.7099178
40,-0.02225604
41,1.2299894
42,-0.87560546
43,-1.4485828
44,2.2942443
45,-2.4426024
46,0.5489334
47,-1.926169
48,-2.342705
49,1.089352
50,2.4970076
51,0.74828476
52,-0.5135754
53,-0.8256144
54,-1.2460276
55,0.54803807
56,1.2889982
57,-2.2370605
58,0.97212255
59,1.6588497
60,2.1358447
61,0.84006083
62,-0.8508493
63,0.9065164
64,0.7428167
65,-2.4566245
66,-2.1786714
67,-2.2370286
68,0.9264256
69,0.7245857
70,2.685584
71,0.35677677
72,-0.81945795
73,-0.5512303
74,-0.8409237
75,-1.1209779
76,-0.5075934
77,0.6063644
78,-2.051812
79,-0.040798172
80,0.036784146
81,1.7697328
82,2.6371534
83,-1.2542553
84,0.034317072
85,1.4386002
86,1.1662431
87,1.5285015
88,-0.07173791
89,-0.7494897
90,-0.828888
91,-0.69280845
92,-2.3233612
93,-0.79764354
94,-1.4224331
95,1.845518
96,2.723093
97,-1.6860464
98,-0.85541826
99,0.25813165
