feature,relevance
0,2.664592
1,1.6236435
2,0.7726404
3,-1.1532239
4,0.64211905
5,-1.4246529
6,0.8180334
7,-1.6725177
8,0.1388739
9,0.16878992
10,-1.5697117
11,-3.1156538
12,-2.0250332
13,0.97894377
14,0.85432565
15,-1.1848235
16,1.4424374
17,-1.1921134
18,-0.42970744
19,-3.1360898
20,1.6625142
21,2.6286583
22,-0.2876921
23,1.7393204
24,-0.6396226
25,-2.3274076
26,-1.2137781
27,-0.8155636
28,2.0579064
29,-1.0249275
30,-2.2975235
31,0.061161276
32,0.19247207
33,-1.190502
34,-2.4576814
35,-0.69789374
36,-1.0042846
37,0.8097193
38,-1.296461
39,2.6527646
40,-0.43669698
41,1.0561311
42,-1.4649929
43,-2.1560566
44,2.2161515
45,-3.2416573
46,0.2560878
47,-2.6393914
48,-3.1102762
49,0.88293463
50,2.431315
51,0.52455306
52,-0.99290997
53,-1.4102921
54,-1.9060472
55,0.29554233
56,1.1198183
57,-3.0259097
58,0.755333
59,1.5048503
60,2.0530903
61,0.5949076
62,-1.3761793
63,0.7082952
64,0.4841124
65,-3.2571325
66,-2.9469168
67,-3.0248387
68,0.69075507
69,0.4463279
70,2.6141264
71,0.03185155
72,-1.397872
73,-1.079977
74,-1.4176033
75,-1.6880299
76,-1.0364561
77,0.34219036
78,-2.7763407
79,-0.44755998
80,-0.40895283
81,1.6580658
82,2.5696492
83,-1.8937219
84,-0.35018232
85,1.2681024
86,0.9792126
87,1.3781108
88,-0.44104844
89,-1.2636641
90,-1.3792969
91,-1.2311469
92,-3.0703
93,-1.3920151
94,-2.0641818
95,1.7303344
96,2.672159
97,-2.395321
98,-1.482086
99,-0.11223845
