position,examination
0,0.0
1,-0.70797014
2,-1.090589
3,-1.3461344
4,-1.5655301
5,-1.7093781
6,-1.8943511
7,-2.0039752
8,-2.095277
9,-2.2208347
10,-2.3114913
11,-2.373433
12,-2.4849126
13,-2.5291743
14,-2.6411076
15,-2.6589582
16,-2.7173767
17,-2.7731147
18,-2.8338919
19,-2.8643274
20,-2.8890743
21,-2.959743
22,-3.0128121
23,-3.050963
24,-3.1003532
