relevance,label,feature_0,feature_1,examination_0
-5.643691539764404,0.9559860878050664,0.0,1.7150044441223145,1.6910924911499023
-5.864303112030029,0.7164539524963639,0.0,1.8503270149230957,1.6910924911499023
-6.558804035186768,0.0,0.0,2.359541893005371,1.6910924911499023
-6.422422409057617,0.12707368160510163,0.0,2.2496695518493652,1.6910924911499023
-6.270677089691162,0.2828794648545156,0.0,2.132934808731079,1.6910924911499023
-6.072658538818359,0.4921411593887468,0.0,1.989694595336914,1.6910924911499023
-5.34966516494751,1.275527598861412,0.0,1.5527828931808472,1.6910924911499023
-4.605066776275635,2.0781381945074586,0.0,1.2174317836761475,1.6910924911499023
-3.5646023750305176,3.230356901714782,0.0,0.8445799350738525,1.6910924911499023
-2.862295389175415,4.0,0.0,0.47349750995635986,1.6910924911499023
-5.698861122131348,0.8960019907115485,0.0,1.7477030754089355,1.6910924911499023
-6.572688579559326,0.0,0.0,2.3709816932678223,1.6910924911499023
-5.899095058441162,0.6788129387339233,0.0,1.872801661491394,1.6910924911499023
-6.393350124359131,0.15653329859510476,0.0,2.2268481254577637,1.6910924911499023
-6.319569110870361,0.23215518282641778,0.0,2.1698992252349854,1.6910924911499023
-6.116841793060303,0.44502466950776626,0.0,2.0207393169403076,1.6910924911499023
-5.325496196746826,1.3017449328829087,0.0,1.5403021574020386,1.6910924911499023
-4.702006816864014,1.9741855574553067,0.0,1.2560718059539795,1.6910924911499023
-4.081419467926025,2.6389432882570376,0.0,1.0267939567565918,1.6910924911499023
-2.863771677017212,4.0,0.0,0.4759235382080078,1.6910924911499023
-5.678637504577637,0.917987410431671,0.0,1.7356300354003906,1.6910924911499023
-5.867727756500244,0.7127465054203806,0.0,1.852525234222412,1.6910924911499023
-6.6023149490356445,0.0,0.0,2.3955471515655518,1.6910924911499023
-6.397413730621338,0.15240326458884096,0.0,2.230025291442871,1.6910924911499023
-6.323023319244385,0.22858998168885475,0.0,2.1725335121154785,1.6910924911499023
-6.1123785972595215,0.449774585868888,0.0,2.0175795555114746,1.6910924911499023
-5.15157413482666,1.4900844306284309,0.0,1.4539997577667236,1.6910924911499023
-4.870316028594971,1.793369365123163,0.0,1.3263319730758667,1.6910924911499023
-2.952078342437744,3.7797181250169323,0.0,0.014987130649387836,1.6910924911499023
-3.7939021587371826,2.961444577947824,0.0,0.9265182614326477,1.6910924911499023
-5.700196743011475,0.8945502522078163,0.0,1.7485039234161377,1.6910924911499023
-6.565042972564697,0.0,0.0,2.3646769523620605,1.6910924911499023
-6.4018964767456055,0.14785170800696126,0.0,2.233535051345825,1.6910924911499023
-5.964075088500977,0.60867948563115,0.0,1.9156277179718018,1.6910924911499023
-6.251219749450684,0.3031874407927121,0.0,2.1183979511260986,1.6910924911499023
-6.096393585205078,0.4668053075501457,0.0,2.0063061714172363,1.6910924911499023
