position,examination
0,0.0
1,-0.62771225
2,-0.94920444
3,-1.2396204
4,-1.4170796
5,-1.6001167
6,-1.7457397
7,-1.8727349
8,-1.9849564
9,-2.0463607
10,-2.1665092
11,-2.2310908
12,-2.3186522
13,-2.386639
14,-2.440883
15,-2.5614157
16,-2.539059
17,-2.640901
18,-2.6726642
19,-2.7382545
20,-2.7649045
21,-2.780511
22,-2.8749318
23,-2.9025502
24,-2.9273462
