position,examination
0,0.0
1,-0.657243
2,-1.0528122
3,-1.3300731
4,-1.5899377
5,-1.7433057
6,-1.9213456
7,-2.0762782
8,-2.2067113
9,-2.3069544
10,-2.4312403
11,-2.5312805
12,-2.6346645
13,-2.683466
14,-2.793857
15,-2.8615234
16,-2.9068859
17,-3.0011835
18,-3.0610363
19,-3.1029809
20,-3.1905868
21,-3.2148163
22,-3.281684
23,-3.3327532
24,-3.3864324
