position,examination
0,0.0
1,-0.46361154
2,-0.7196166
3,-0.8516764
4,-0.9246129
5,-1.0493606
6,-1.1026174
7,-1.169898
8,-1.1625788
9,-1.2245677
10,-1.2486266
11,-1.2571241
12,-1.2633507
13,-1.2320338
14,-1.2388289
15,-1.23841
16,-1.192686
17,-1.1700213
18,-1.1449118
19,-1.1018269
20,-1.0728797
21,-1.0151552
22,-0.97144043
23,-0.9540398
24,-0.89901733
