position,examination
0,0.0
1,-0.8907387
2,-1.123518
3,-1.1764873
4,-1.6195402
5,-1.0191343
6,-0.8153832
7,-2.3042243
8,-1.7018175
9,-2.2826457
10,-2.167479
11,-1.9728041
12,-2.596007
13,-2.125714
14,-1.7780515
15,-2.4539125
16,-2.426957
17,-2.021439
18,-3.0477042
19,-2.209469
20,-2.8532836
21,-2.21939
22,-2.502243
23,-2.4731562
24,-2.4659338
