position,examination
0,0.0
1,-0.65459037
2,-1.0523081
3,-1.3004686
4,-1.5195103
5,-1.6974983
6,-1.8480688
7,-1.9949349
8,-2.0855334
9,-2.1762981
10,-2.2871726
11,-2.372415
12,-2.4535482
13,-2.5352657
14,-2.612502
15,-2.649876
16,-2.7232234
17,-2.7431793
18,-2.8007674
19,-2.864562
20,-2.9271393
21,-2.9427981
22,-3.0146496
23,-3.0590358
24,-3.0570889
