feature,relevance
0,2.7784195
1,1.6281201
2,0.80163217
3,-1.7534043
4,0.48319793
5,-2.039148
6,0.4507135
7,-2.271859
8,0.16528693
9,0.14354181
10,-2.1360297
11,-4.1196146
12,-2.975851
13,0.92276293
14,0.6754055
15,-1.9367384
16,1.2226437
17,-1.876737
18,-0.914378
19,-3.9203281
20,1.592522
21,2.5770435
22,-0.73366785
23,1.927241
24,-1.0901284
25,-3.3268914
26,-1.5442619
27,-1.4853739
28,2.2019324
29,-1.5755812
30,-3.4756737
31,-0.37205476
32,0.15492056
33,-1.8195167
34,-3.3896844
35,-1.1072568
36,-1.2408965
37,0.64949363
38,-2.0402503
39,2.7427022
40,-0.8850499
41,1.1784396
42,-2.2322674
43,-2.7543225
44,2.2449985
45,-4.167842
46,-0.0050843246
47,-3.6175117
48,-4.1773314
49,0.75375396
50,2.5494814
51,0.20248002
52,-1.5211875
53,-2.0372195
54,-2.5652654
55,0.20188758
56,1.0391895
57,-3.912524
58,0.43978724
59,1.4168395
60,2.0490775
61,0.3139369
62,-2.0551949
63,0.6285049
64,0.3131764
65,-4.1472664
66,-3.5059333
67,-3.9765303
68,0.40080136
69,0.10703835
70,2.764227
71,-0.05269235
72,-2.1016219
73,-1.6801049
74,-2.013249
75,-2.2912393
76,-1.3108579
77,0.050772574
78,-3.67812
79,-1.1034652
80,-0.55186653
81,1.6115519
82,2.7580223
83,-2.6331239
84,-0.6688265
85,1.0388561
86,0.8995164
87,1.4943445
88,-0.9426349
89,-1.6686999
90,-1.9842116
91,-1.9696299
92,-4.214172
93,-1.9184804
94,-2.675687
95,1.5466257
96,2.69144
97,-3.0165086
98,-1.9624671
99,-0.6357026
