feature,relevance
0,3.0367699
1,1.9974896
2,1.4487493
3,-0.52610517
4,1.088685
5,-0.49633586
6,1.1808102
7,-0.9938245
8,0.644666
9,0.6849773
10,-0.7372132
11,-1.983643
12,-1.2070448
13,1.4091755
14,1.2663022
15,-0.548129
16,1.8355312
17,-0.506169
18,-0.052178904
19,-2.0237832
20,1.881487
21,2.916124
22,0.11058678
23,2.225771
24,0.045405835
25,-1.5224266
26,-0.5899827
27,-0.33253574
28,2.5636036
29,-0.35920203
30,-1.676296
31,0.42905983
32,0.63008815
33,-0.36162764
34,-1.6853933
35,-0.13203645
36,-0.17890076
37,1.3187317
38,-0.831511
39,3.0628467
40,0.19896774
41,1.5178454
42,-0.65146947
43,-1.2052394
44,2.546113
45,-2.078387
46,0.62847006
47,-1.8090959
48,-2.2354467
49,1.3349918
50,2.9378068
51,0.91030806
52,-0.33892947
53,-0.69592935
54,-1.1274428
55,1.007997
56,1.5388745
57,-2.1054223
58,1.1578788
59,1.8188491
60,2.3386607
61,1.0726459
62,-0.6821759
63,1.1472914
64,1.0351341
65,-2.0899305
66,-1.8861886
67,-2.1898005
68,1.0478503
69,0.91851753
70,3.0147681
71,0.53239995
72,-0.62356144
73,-0.37052327
74,-0.58369917
75,-0.81684226
76,-0.09806116
77,0.8625816
78,-1.9569659
79,-0.036632344
80,0.1703362
81,2.149291
82,3.075893
83,-0.9933114
84,0.18783405
85,1.6330726
86,1.2929124
87,1.8381263
88,0.05176624
89,-0.4368333
90,-0.61934435
91,-0.5724115
92,-2.1835198
93,-0.64627546
94,-1.0500712
95,2.0280194
96,2.990411
97,-1.5596721
98,-0.5645303
99,0.4799034
